"","StaticF","SemiF","ECFP6","DFS8","ECFP6+ToxF"
"CHEMBL2363319",0.591889392964662,0.585722355435617,0.723985559111007,0.558806751459081,0.727489953296405
"CHEMBL2363559",0.642361111111111,0.757656695156695,0.722845441595442,0.689814814814815,0.728187321937322
"CHEMBL2363796",0.533150382660187,0.712740908329144,0.660338109602815,0.580198033629406,0.621160829003966
"CHEMBL2363214",0.647440906187036,0.73859126984127,0.664325642537717,0.606313270922404,0.630973880780382
"CHEMBL2363377",0.622211779448622,0.773922551476731,0.680989237800383,0.610087105017446,0.722588333579046
"CHEMBL2363370",0.524157509157509,0.636654456654457,0.615634920634921,0.595274725274725,0.607594627594628
"CHEMBL2363454",0.600831851709045,0.722527115509572,0.680221208291384,0.637169133660362,0.677901305971481
"CHEMBL1614231",0.599861111111111,0.696825396825397,0.595621693121693,0.623346560846561,0.634808201058201
"CHEMBL2363425",0.58808585635211,0.709685309530511,0.7258522866882,0.558785108939908,0.759369234137036
"CHEMBL2363831",0.646939571150097,0.670599415204678,0.721179337231969,0.694312865497076,0.694502923976608
"CHEMBL1614216",0.598350402948104,0.723159178413694,0.6263490208482,0.695649555255467,0.647805088691788
"CHEMBL2363644",0.520415567829361,0.644204773515118,0.706960823340134,0.611152576669818,0.729029830322934
"CHEMBL2363166",0.626864801864802,0.767689717689718,0.721451696451696,0.641174566174566,0.748109298109298
"CHEMBL2363446",0.611096746390864,0.752057746175393,0.749612152553329,0.628781512605042,0.746776018099548
"CHEMBL2363470",0.640170697908793,0.669957797933988,0.610333207357017,0.539266817838246,0.675629881582263
"CHEMBL1613814",0.689880689026116,0.794901319736402,0.814810001759027,0.763914458854489,0.837146094784775
"CHEMBL2363645",0.63435910494734,0.683045712457477,0.678019692725575,0.528644558056323,0.692745163333399
"CHEMBL1738021",0.552906976744186,0.718251661129568,0.745397286821705,0.758672480620155,0.771234772978959
"CHEMBL2363516",0.691170323928945,0.697565308254963,0.762925809822361,0.627241379310345,0.736039707419018
"CHEMBL1614147",0.63671834625323,0.773229974160207,0.860981912144703,0.705374677002584,0.684186046511628
"CHEMBL2363492",0.708576998050682,0.723405736563631,0.715074723846654,0.711953494848232,0.756045205606609
"CHEMBL2363696",0.6645813881108,0.790600684718332,0.736788048552754,0.547556800497977,0.743557422969188
"CHEMBL1614486",0.602823281516463,0.731992407844681,0.681547072456163,0.720758723599633,0.69777004350868
"CHEMBL2363847",0.695086027075274,0.75810246105945,0.767687907472854,0.666244050652653,0.778980875755069
"CHEMBL2363719",0.584289321789322,0.620652958152958,0.586586099086099,0.493518518518519,0.606180856180856
"CHEMBL2363634",0.61390716374269,0.751476202079272,0.660920240415855,0.566254467186485,0.66029077322937
"CHEMBL2363569",0.554666820560172,0.639400584795322,0.613665743305633,0.58872730070791,0.626546629732225
"CHEMBL2363294",0.608822403230298,0.727119883040936,0.572004664438875,0.593887496519075,0.604949874686717
"CHEMBL2363616",0.603284950343774,0.71811815635345,0.737751464222053,0.57843137254902,0.789393939393939
"CHEMBL2363601",0.565191303794245,0.685224089635854,0.689144066717596,0.596818500127324,0.641625286478228
"CHEMBL2363514",0.716514719848053,0.772986704653371,0.801699905033238,0.723281101614435,0.844050332383666
"CHEMBL2363748",0.533866202384721,0.751018254721958,0.676147515036404,0.547034926664556,0.659945130315501
"CHEMBL2363747",0.632747807747808,0.778038628038628,0.707837995337995,0.622872266622267,0.700153318903319
"CHEMBL2363457",0.614318783068783,0.742146882907753,0.643410685530251,0.621749194847021,0.650319185645273
"CHEMBL1613949",0.770096548832181,0.910071495128966,0.845244240646539,0.865614015614016,0.865925751557935
"CHEMBL2363767",0.600163412193487,0.738499178348802,0.766366465614586,0.602022455405914,0.778810579562459
"CHEMBL2363793",0.593027560674619,0.729116961469903,0.692767036884684,0.677622377622378,0.685163855752091
"CHEMBL2363692",0.595480080921257,0.725484749455338,0.611988017429194,0.586448801742919,0.622670790538438
"CHEMBL2363639",0.598625319693095,0.717444586530264,0.692988064791134,0.609548167092924,0.671248934356351
"CHEMBL2363421",0.71640508470803,0.770497151282565,0.671143100315611,0.53928832582409,0.671252528054772
"CHEMBL2363313",0.714195526695527,0.82718253968254,0.732016594516594,0.617334054834055,0.760768398268398
"CHEMBL2363798",0.529330963154493,0.677184090419385,0.705622808563985,0.600086678027854,0.667094670035847
"CHEMBL2363272",0.623266499582289,0.688648705096074,0.749822472848789,0.515413533834586,0.733208020050125
"CHEMBL2363447",0.611499611499612,0.729020979020979,0.67005217005217,0.675491175491176,0.663225663225663
"CHEMBL2363749",0.601113691090471,0.67156325249398,0.636260534915721,0.580119109047128,0.650488046095631
"CHEMBL1738438",0.7,0.279210711768851,0.287138830162086,0.345665961945032,0.133333333333333
"CHEMBL2114847",0.636469658324034,0.683260800255061,0.55952149423455,0.663956905255327,0.63748950528721
"CHEMBL2363388",0.53192260783592,0.642154144445166,0.662103362753518,0.582898429399977,0.660187947587328
"CHEMBL1614035",0.884399551066218,0.957331248997916,0.931647827481161,0.955607663940997,0.955096600929934
"CHEMBL2363830",0.626184780132149,0.693041315409736,0.611291486291486,0.662457279562543,0.628637882585251
"CHEMBL2363255",0.544671201814059,0.60153472016826,0.641506457655526,0.531289230668113,0.681417397877025
"CHEMBL2363562",0.67062263501892,0.764976780185759,0.686743206054352,0.584778121775026,0.691799965600275
"CHEMBL2363335",0.57083078958079,0.720662053995387,0.724329297245964,0.616478428978429,0.717198310948311
"CHEMBL2363338",0.515512265512265,0.726767676767677,0.686868686868687,0.575108225108225,0.671404521404521
"CHEMBL1614395",0.551678568345235,0.590675374008707,0.489352622685956,0.54662251328918,0.478967945634612
"CHEMBL2363334",0.619514895330113,0.69252690906009,0.695336998898212,0.602513984235952,0.693271145859819
"CHEMBL1614007",0.706736683207271,0.423174511409806,0.540060381236852,0.569966758202052,0.524195853607618
"CHEMBL1614049",0.566731866288144,0.688506391603749,0.645675503524754,0.659025313994717,0.637259703948605
"CHEMBL1034535",0.914419557897819,0.909317815839555,0.91269396867223,0.791271409749671,0.879982799004538
"CHEMBL1613853",0.523713092573986,0.666399153637904,0.579797148705497,0.646360018192059,0.594004890226018
"CHEMBL1614138",0.576251102292769,0.64239417989418,0.733862433862434,0.691247795414462,0.699283509700176
"CHEMBL2363814",0.629492307844711,0.746044607566347,0.642266932152516,0.677423846176707,0.677507702061478
"CHEMBL2363245",0.630647860911019,0.739814133235186,0.760396620922937,0.644610652505389,0.761242704663757
"CHEMBL2363349",0.737315153981821,0.822132342965676,0.726826414326414,0.636268823768824,0.700532492199159
"CHEMBL2363794",0.621317144394067,0.759332334332334,0.694574656113118,0.657335613104844,0.727146251184713
"CHEMBL856174",0.582954382954383,0.34029029029029,0.147626197626198,0.572844272844273,0.421428571428571
"CHEMBL1964005",0.727935222672065,0.840564164611352,0.789661377138691,0.830833604790048,0.780952270153722
"CHEMBL1963983",0.750584604212055,0.730320745582184,0.804371822803195,0.7074709513435,0.726800411522634
"CHEMBL2363215",0.574464284548318,0.683688860159448,0.67426364485188,0.612329314009986,0.644989930704217
"CHEMBL1613890",0.563310990130437,0.694126330081147,0.582114261926484,0.577568014238495,0.605003456590705
"CHEMBL1614363",0.740380635685073,0.712717523656636,0.682159101457347,0.658531404764635,0.700036583834313
"CHEMBL1022010",0.87868605408928,0.92006761159987,0.870499348321929,0.834371945259042,0.890395894428152
"CHEMBL1613962",0.493408913490881,0.601863778298204,0.602501301066875,0.377414366143874,0.575269971376529
"CHEMBL1614244",0.56572246588694,0.630198586744639,0.586555799220273,0.575606725146199,0.57734649122807
"CHEMBL2363764",0.58032293377121,0.719900217814567,0.709528143343494,0.705434288860318,0.738991696722509
"CHEMBL1614405",0.730603655603656,0.8004551004551,0.775575350575351,0.730686905686906,0.763817663817664
"CHEMBL1613926",0.493265700483092,0.470207729468599,0.639135265700483,0.616743961352657,0.637850241545894
"CHEMBL1614492",0.625146198830409,0.711198830409357,0.625009746588694,0.657928849902534,0.644922027290448
"CHEMBL2363716",0.591524665421724,0.653168767507003,0.702793339558045,0.576149626517274,0.686577964519141
"CHEMBL1243972",0.825345120161438,0.822960236653825,0.572700727695224,0.822453448908457,0.703386611019385
"CHEMBL1614053",0.554563492063492,0.692008377425044,0.662081128747795,0.67595348324515,0.64674823633157
"CHEMBL829401",0.830315961894909,0.760501530238372,0.498676307886834,0.843570843570844,0.647175884017989
"CHEMBL2363167",0.737272004059663,0.777866786033755,0.764951540359889,0.649979280650787,0.785659440378134
"CHEMBL2363592",0.522616453989003,0.630874572051043,0.605897914721444,0.530552961925511,0.590517688556904
"CHEMBL2363599",0.632470926299818,0.665948123872388,0.713711798564533,0.574151596416674,0.720251386450545
"CHEMBL1613942",0.568718466918931,0.694353428505905,0.67630539789015,0.628501067824791,0.66578087375301
"CHEMBL1614463",0.575397170943148,0.591770192344905,0.571697579240683,0.570690138937265,0.565007111343318
"CHEMBL1614132",0.610053759646151,0.709387743898613,0.706985617039965,0.706240785181003,0.69057931802497
"CHEMBL2363633",0.605227079683601,0.663882353556267,0.705452357626271,0.643679006179006,0.72282604673909
"CHEMBL1963934",0.631659821454037,0.376557998916175,0.737995921394142,0.87836437447116,0.797253358432446
"CHEMBL2363557",0.709401709401709,0.805478883861237,0.768902714932127,0.604544997486174,0.780253896430367
"CHEMBL1614283",0.776447659931823,0.824559804197813,0.779704584003227,0.751337714573009,0.77489930883596
"CHEMBL1614548",0.636406224947892,0.74516494308161,0.807008577841911,0.647005772005772,0.803285834535834
"CHEMBL2363458",0.529398331137461,0.672059727711902,0.617039964866052,0.596381203337725,0.665559947299078
"CHEMBL2354217",0.542657854787827,0.740408292755656,0.752727006265397,0.746318434708814,0.689159251427984
"CHEMBL1738633",0.545492513790386,0.532434988179669,0.303719464144996,0.485736800630418,0.422663514578408
"CHEMBL1613950",0.578989448554666,0.697739378174161,0.646719494273842,0.682017921691835,0.669114007972704
"CHEMBL2114928",0.641004657407485,0.530503793705499,0.454222079430912,0.589479154786708,0.455237844889694
"CHEMBL2363385",0.606193793306796,0.757524939800482,0.739474298491326,0.541789522826674,0.76328689370485
"CHEMBL1614066",0.573296957671958,0.624927248677249,0.739966931216931,0.591335978835979,0.682189153439153
"CHEMBL1614109",0.671944444444444,0.756524714601638,0.679945012252705,0.710078596617058,0.72811427888351
"CHEMBL1737868",0.859178547550641,0.818539449353403,0.739846888684098,0.793905061346922,0.747397800304777
"CHEMBL1614477",0.662898110661269,0.695907276203329,0.705970441595442,0.725979251012146,0.724466093117409
"CHEMBL1794460",0.581330982450385,0.648603365954112,0.609394267976358,0.661658511471944,0.645741454510111
"CHEMBL1614197",0.41977592977593,0.482695772695773,0.466597366597367,0.575421575421575,0.379427119427119
"CHEMBL2354228",0.745180707022812,0.799087684175404,0.77188153065346,0.819164778813902,0.780478724338373
"CHEMBL1737978",0.61331804299284,0.586251937936026,0.530348010487383,0.519093703646549,0.569709496422621
"CHEMBL2363383",0.741835597352839,0.745297805642633,0.783279925693719,0.619676071055381,0.785116684082201
"CHEMBL2363656",0.539341998581129,0.606523005979528,0.68657746239268,0.475029499486021,0.66936007832747
"CHEMBL1614225",0.550335884628648,0.61023555702832,0.581289131535842,0.653713320078452,0.568464270191244
"CHEMBL1738400",0.899979865096144,0.955065606228397,0.942712003758515,0.946409694956207,0.954413319238901
"CHEMBL1738679",0.51827485380117,0.490204678362573,0.455190058479532,0.384868421052632,0.427777777777778
"CHEMBL1738043",0.720661948990122,0.822600698457085,0.755918813478985,0.790955725810415,0.7599733838074
"CHEMBL1738202",0.576593162748769,0.916826156299841,0.965311004784689,0.970674710491644,0.867644407461341
"CHEMBL1614550",0.675406224312286,0.648600676721913,0.606081098303098,0.673123562284542,0.575751594629555
"CHEMBL2363390",0.628446674098848,0.687743094264833,0.658671910483505,0.604386019241092,0.656561996779388
"CHEMBL1737977",0.627071150097466,0.830952380952381,0.79838485101643,0.823099415204678,0.806516290726817
"CHEMBL2114823",0.588688750862664,0.600849847185251,0.525073121035854,0.606217424167735,0.610714778665089
"CHEMBL1243978",0.625860210290035,0.628846949022388,0.593390040758462,0.667903449701695,0.488939098588221
"CHEMBL2363839",0.645714285714286,0.719556878306878,0.721812169312169,0.643505291005291,0.715092592592593
"CHEMBL1243969",0.733085317460317,0.800595238095238,0.705208333333333,0.763144841269841,0.670486111111111
"CHEMBL3215034",0.554107357095863,0.726987267309106,0.638252873563218,0.669015983590696,0.690770231046093
"CHEMBL914418",0.961451247165533,0.933758503401361,0.924263038548753,0.838000755857899,0.930583900226757
"CHEMBL1738197",0.64264167567784,0.771544248201103,0.642258511665576,0.725425727902599,0.654712131932485
"CHEMBL698689",0.75008547008547,0.657606837606838,0.361282051282051,0.632008547008547,0.680854700854701
"CHEMBL2363707",0.613100624865331,0.719471378294908,0.723105652517417,0.595676219205631,0.69388781153487
"CHEMBL2363795",0.625665726817043,0.763874094959621,0.646651350598719,0.619456627680312,0.648353522695628
"CHEMBL3215176",0.838750426975065,0.795893719806763,0.849777972966379,0.849632801444396,0.881946274337579
"CHEMBL1614329",0.65137055867279,0.670364687149677,0.62641370724535,0.634108470974597,0.651776433318015
"CHEMBL1676103",0.929307304019948,0.913355100448012,0.912039190942448,0.83745673184131,0.927525264043463
"CHEMBL3214997",0.715113489759716,0.718777885287319,0.678730973050942,0.704008930011289,0.706615588435557
"CHEMBL2363695",0.614893169743531,0.76536521041165,0.733287467033597,0.708743263387226,0.77836639529106
"CHEMBL1794393",0.823789646596664,0.878223905416888,0.850206616873283,0.852143574073399,0.84082571100115
"CHEMBL1243975",0.729366839122937,0.748521803399852,0.668157181571816,0.70960211874846,0.563993594481399
"CHEMBL830839",0.985042735042735,1,1,0.987179487179487,1
"CHEMBL2363315",0.6133442580811,0.6364337416969,0.650675348043769,0.581620134251713,0.613186521081258
"CHEMBL1614117",0.429926088369071,0.694545971410006,0.591709307992203,0.525402046783626,0.559322205977908
"CHEMBL1737951",0.775360766351458,0.843717986603625,0.691425950551615,0.801196808510638,0.708776595744681
"CHEMBL1614065",0.44904214559387,0.605900383141762,0.49272030651341,0.515095785440613,0.531724137931034
"CHEMBL1614393",0.536226851851852,0.70162037037037,0.738773148148148,0.669965277777778,0.709953703703704
"CHEMBL1613907",0.189978403948992,0.328407376936789,0.577046482928836,0.424129302070478,0.543970245440834
"CHEMBL1964010",0.613007669955289,0.490226106689793,0.474566432195852,0.42432747123521,0.508454124805072
"CHEMBL2098499",0.779124329707685,0.757181953241067,0.735954280885575,0.705159793298243,0.768042712144345
"CHEMBL1963940",0.950707574696545,0.986427696078431,0.963532913165266,0.980281279178338,0.980221463585434
"CHEMBL2363737",0.532232854864434,0.58501860712387,0.594603934077618,0.550606060606061,0.641887293992557
"CHEMBL641707",0.906597222222222,0.913888888888889,0.909722222222222,0.923090277777778,0.845833333333333
"CHEMBL653167",0.954628592758492,0.95596926713948,0.952289411471942,0.739585666293393,0.95959935299241
"CHEMBL2303649",0.804166666666667,0.837777777777778,0.7,0.804444444444444,0.674444444444444
"CHEMBL830842",0.82645983303878,0.748370978634137,0.538110478899953,0.836185467764415,0.615807793439372
"CHEMBL1963930",0.763297131718184,0.713060428849903,0.758033973823448,0.707825118351434,0.659976329713172
"CHEMBL3215006",0.667120194620195,0.777003348503349,0.718485477485477,0.776290043290043,0.713894753394753
"CHEMBL1614215",0.632807735742518,0.607539368843717,0.538868969195056,0.59019641288663,0.546228747098312
"CHEMBL1963813",0.718572370468655,0.802356176388684,0.78530578898226,0.77432347207889,0.765511614002326
"CHEMBL2114839",0.655670853462158,0.65786578099839,0.627439855072464,0.634749033816425,0.656523268921095
"CHEMBL1738362",0.78004403004403,0.88028823028823,0.834691234691235,0.826738076738077,0.840652865652866
"CHEMBL2114742",0.596356897241942,0.670104248064943,0.655407042367602,0.646939611292822,0.715728952700281
"CHEMBL1613897",0.719664340884946,0.795619931614846,0.824386975703901,0.769277612865276,0.837768592901768
"CHEMBL1614092",0.621511591478697,0.724580200501253,0.660363408521303,0.657368943191312,0.67109544695071
"CHEMBL2354305",0.658457637600495,0.735250463821892,0.785700680272109,0.766672850958565,0.73395423623995
"CHEMBL1738319",0.750326290071466,0.766579245154208,0.742092219727054,0.748088991112247,0.78862233483708
"CHEMBL1034533",0.953261210567771,0.915918238615884,0.953755156393928,0.858950932489621,0.908649225039048
"CHEMBL2363573",0.622665399493131,0.721670001333867,0.71983793517407,0.606611978124583,0.722004468454048
"CHEMBL1243970",0.875292157597058,0.825015124016939,0.764926684527411,0.864052612373847,0.768187950719711
"CHEMBL1738080",0.909992784992785,0.939650060360845,0.918330716124834,0.915451492044629,0.937050535702497
"CHEMBL3214958",0.551164630325815,0.630729427736007,0.59109962406015,0.639542606516291,0.606733500417711
"CHEMBL1613871",0.475939434129089,0.67801724137931,0.70999115826702,0.59210875331565,0.724171087533157
"CHEMBL2114863",0.613598935069523,0.732286950816363,0.692363035304212,0.695731571908042,0.735548868195927
"CHEMBL1614509",0.802795426537687,0.861428922671183,0.864272078039493,0.858871841021609,0.837487308801163
"CHEMBL1613785",0.647099665290138,0.734142003973259,0.655041747451177,0.650237975830951,0.680471682458153
"CHEMBL1738430",0.496664476707242,0.520741195366997,0.56556232001706,0.519960587316254,0.542705600795408
"CHEMBL1243977",0.820229468599034,0.769412475134982,0.640693378800796,0.725696220517192,0.657676186416596
"CHEMBL1738019",0.662140388101927,0.798068704799474,0.789039059231367,0.702666208435439,0.779856254856255
"CHEMBL1738091",0.819587534524642,0.778095570862866,0.756065521946025,0.752652573957605,0.736132741006955
"CHEMBL1614309",0.557409515302537,0.486707776696111,0.463909483980849,0.48182146073795,0.507892499778179
"CHEMBL1963968",0.561830747331119,0.656643753628326,0.629767613881961,0.653527918881438,0.657541704782032
"CHEMBL1243968",0.688840436459484,0.759544644068454,0.742169602883889,0.747902494331066,0.662876717638622
"CHEMBL1963898",0.498706595955173,0.476816644772053,0.618333900971472,0.528129916151738,0.535732618109278
"CHEMBL1614319",0.642812998405104,0.695274486721855,0.673499405078352,0.639625895546948,0.717791005291005
"CHEMBL1738602",0.497732248594318,0.592139788691513,0.515955117679256,0.589943772702393,0.581086729362591
"CHEMBL681296",0.411594202898551,0.681521739130435,0.240217391304348,0.385507246376812,0.0938405797101449
"CHEMBL3214794",0.71212622900795,0.771031151246205,0.694639792704309,0.742808473883743,0.666304519852907
"CHEMBL2114844",0.454389214089966,0.576195838470162,0.565852976163484,0.51035014548412,0.590356091645263
"CHEMBL1794484",0.506070489380433,0.548943632313721,0.481420338026192,0.517723126809935,0.504366423933385
"CHEMBL1614295",0.37414353825266,0.3860629598055,0.448817530232705,0.20862934545799,0.555618704808816
"CHEMBL1738422",0.526952609269682,0.671380260811155,0.743594376114701,0.7601151182452,0.73017858383712
"CHEMBL1614072",0.68419569050374,0.785762415545697,0.758717195543821,0.741886277637052,0.765624809200661
"CHEMBL1737979",0.468379817064028,0.600127455390613,0.538336582196231,0.563434048083171,0.606637676813115
"CHEMBL918058",0.837917402236131,0.815542954284729,0.859950545956003,0.740391293235139,0.78753633267355
"CHEMBL1794497",0.41974974974975,0.55719052385719,0.646553219886553,0.494441107774441,0.63986986986987
"CHEMBL2114727",0.704886522890065,0.810307480980558,0.772345681758637,0.820258393765479,0.769117536197496
"CHEMBL1614272",0.542137374560413,0.574812848521885,0.558630186981726,0.59196592513375,0.607583454281568
"CHEMBL2378059",0.883060692271219,0.769756598703967,0.72006875296349,0.913999525841631,0.837739054844318
"CHEMBL1737863",0.538645262909969,0.78836171178352,0.689582085672473,0.752932757003776,0.681272287351914
"CHEMBL1794445",0.744770514449845,0.803679513115788,0.764154436703456,0.763718357713456,0.881309744933111
"CHEMBL1614131",0.661889610432471,0.741586478752678,0.659770119584472,0.611511876982551,0.639324720145657
"CHEMBL1614480",0.708313349785807,0.939596655698351,0.871845445044598,0.935923045880673,0.891451051302746
"CHEMBL1243965",0.763814192343604,0.799635854341737,0.679253034547152,0.70359477124183,0.702175536881419
"CHEMBL1614097",0.582581357677264,0.675271069165844,0.65055205258039,0.629723273183283,0.678202363990977
"CHEMBL1243976",0.842604909710173,0.830067456301009,0.737253992352677,0.792547173221515,0.724251735106998
"CHEMBL1963907",0.625425333992721,0.661520836384906,0.668119115419101,0.615119897488631,0.664867461340647
"CHEMBL1794570",0.643466371615012,0.721582691220802,0.722802894342457,0.725991686096982,0.729811747957322
"CHEMBL1963867",0.597698374593082,0.640698318284525,0.625790928667565,0.594659188278956,0.660437457311881
"CHEMBL1614356",0.643085063085063,0.736061592728259,0.669860263193596,0.659639804639805,0.688456111789445
"CHEMBL3215158",0.653787764729499,0.719562380808993,0.577028756398675,0.597435511392151,0.623569707919301
"CHEMBL1794457",0.633133903133903,0.638162393162393,0.708478632478632,0.735168091168091,0.692794871794872
"CHEMBL1613813",0.631943451600415,0.734133097298715,0.66602350979731,0.669022554419093,0.689524540107152
"CHEMBL2114797",0.863782470253058,0.878476621417798,0.742365230992682,0.783512652924418,0.783372437294006
"CHEMBL2354207",0.702348055791825,0.786315529330487,0.750812832238262,0.764725422148197,0.770954830908568
"CHEMBL1738097",0.764530093562352,0.85284178187404,0.792512684448168,0.827698645440581,0.782216170925848
"CHEMBL1963915",0.67802990371776,0.891090818047649,0.838019625412889,0.857192177946447,0.850069400520065
"CHEMBL1613955",0.647044102926456,0.633197368491486,0.614056569938923,0.577556834909776,0.612524958113193
"CHEMBL1614484",0.614911014911015,0.431298170428605,0.484479771436293,0.332680041375694,0.506518763040502
"CHEMBL1963910",0.783005493531809,0.894834307992203,0.845107323232323,0.883078039163566,0.90328227449938
"CHEMBL1613861",0.570986463133641,0.679532930107527,0.587417914746544,0.627752976190476,0.610492831541219
"CHEMBL1613967",0.633050428723506,0.722295722295722,0.693422308806924,0.652141315602854,0.663266682497452
"CHEMBL3215154",0.687019205229403,0.724697035831271,0.65344661650593,0.598334243495534,0.698663426551044
"CHEMBL1794581",0.58736643076708,0.658114347620298,0.720281828467909,0.564051467224926,0.710011909795538
"CHEMBL2449559",0.970309591642925,0.954050739384073,0.924701668701669,0.918619725953059,0.953978835978836
"CHEMBL1614425",0.571220575290343,0.558908221408221,0.466918202383319,0.551605640268431,0.468381747451515
"CHEMBL1794438",0.714943266823469,0.758341196543614,0.712864767099018,0.759952156374002,0.75089849895451
"CHEMBL2114820",0.601028573822691,0.738844896933132,0.735112912686442,0.623441427853193,0.729479847494553
"CHEMBL1613947",0.582732138204402,0.704085457271364,0.71560640619861,0.65878972906709,0.682910681411431
"CHEMBL1613876",0.536962929046262,0.610331199150643,0.620423000353556,0.626133683703128,0.638773518148518
"CHEMBL1614259",0.574957740672026,0.807225314368171,0.611659451659452,0.700719439290868,0.629327973613688
"CHEMBL1963933",0.630303506017792,0.64271818128961,0.71156869585441,0.736559102273388,0.712390836676551
"CHEMBL3214959",0.731702461213887,0.748952374335679,0.715009540741031,0.749681616516594,0.704994515841383
"CHEMBL2114752",0.545040915396953,0.767045939956157,0.720037736601204,0.647061177556534,0.721130383204687
"CHEMBL1614516",0.861696880009866,0.713985884629614,0.842534885265185,0.76542682868987,0.787332688276084
"CHEMBL2354303",0.595891971429606,0.551378868045535,0.723077420389248,0.73793231857748,0.693325730422505
"CHEMBL3214816",0.684945669021677,0.704154977467265,0.681963410557388,0.707324669017238,0.677571407780247
"CHEMBL1614287",0.626024531024531,0.573463203463203,0.54030303030303,0.49459595959596,0.486749639249639
"CHEMBL1614362",0.591036756453423,0.700987654320988,0.720645342312009,0.798900112233446,0.756122334455668
"CHEMBL1614388",0.69321187499293,0.723552861564119,0.68285934150108,0.726323910578677,0.694073740930061
"CHEMBL1614255",0.664491743758695,0.683645398578111,0.699339000898266,0.692271661079891,0.718590270246585
"CHEMBL2354248",0.854565427457606,0.870834809551817,0.835151772712967,0.737743677858003,0.892230378511146
"CHEMBL3215078",0.655827393327393,0.759166689313748,0.692817243552538,0.748584185348891,0.724897538132832
"CHEMBL3214985",0.687084025171914,0.681306071957085,0.69840407336939,0.654101836620392,0.684743105837723
"CHEMBL1738599",0.68262267870111,0.714336290071584,0.68737031849777,0.708311287477954,0.695848895113601
"CHEMBL1963698",0.71450366507667,0.699523959816829,0.674634477011387,0.677819173139631,0.712322602411737
"CHEMBL1794452",0.466519246519247,0.434703794703795,0.467510237510238,0.262175812175812,0.576800436800437
"CHEMBL1794296",0.861912797594328,0.955032615848555,0.908819642769674,0.942028071139393,0.936394569775341
"CHEMBL1737910",0.479031715235984,0.636317536992624,0.558344960304891,0.645525061465828,0.593052758797532
"CHEMBL2354227",0.721438944105374,0.773193782538246,0.734594268626281,0.801032217412097,0.72513475793338
"CHEMBL2114930",0.545157776372198,0.5771522946096,0.612183217372971,0.586740811019748,0.411492726122707
"CHEMBL1963974",0.66344566993464,0.678218954248366,0.651184640522876,0.629015522875817,0.653827614379085
"CHEMBL1738371",0.780760859108685,0.797908149821193,0.785807376734913,0.775816787613889,0.800980251096193
"CHEMBL1794548",0.758937120404738,0.844601848493708,0.796583439007681,0.746505415756753,0.825668663547451
"CHEMBL1738418",0.821377871966218,0.912550054403115,0.896501954492929,0.885157703889251,0.908124601980044
"CHEMBL1614218",0.587490852293207,0.479798677632992,0.515466360104712,0.471398139753901,0.542181668905807
"CHEMBL1963969",0.578172905525847,0.597921865715983,0.56382798573975,0.557999108734403,0.624748960190137
"CHEMBL1243967",0.787042416455076,0.813199964752004,0.756751169639179,0.808176100628931,0.754062997596169
"CHEMBL1614528",0.564415336984996,0.672726494256422,0.662902256269129,0.620720145008071,0.65678066353247
"CHEMBL1613981",0.636407452247352,0.749586660680155,0.709517921802334,0.72073707783045,0.708299747541858
"CHEMBL2114814",0.519318342205138,0.653442565487775,0.549989005453351,0.631557657161581,0.596851215325253
"CHEMBL1964112",0.436357466063348,0.495621473660689,0.513394503100385,0.542838109602815,0.506633986928105
"CHEMBL1963846",0.512035858014211,0.659824859861461,0.646566833620855,0.558526265894595,0.714752970226199
"CHEMBL1963744",0.690775340024166,0.715470723625622,0.701157024292262,0.700006666508455,0.742296379026516
"CHEMBL2114728",0.402195594282532,0.465418708425714,0.530733204570933,0.355510818642436,0.420398865879438
"CHEMBL1613817",0.633201480729853,0.739884936223871,0.729598677427137,0.736901911803701,0.742752437072603
"CHEMBL1738325",0.779165956277942,0.774846082442979,0.741448182667778,0.693647230431159,0.799493413907201
"CHEMBL1614311",0.819273320213361,0.828027810040005,0.786114068481955,0.785833163060467,0.797274917193616
"CHEMBL3215116",0.465579195334911,0.47321629745163,0.406519495328274,0.53613159062361,0.435935847658238
"CHEMBL2354276",0.557876468940299,0.665163120567376,0.688821368012857,0.710905206352015,0.712316391678094
"CHEMBL1614320",0.607540233562274,0.677498426844627,0.647826604996777,0.638027803928739,0.662104396890298
"CHEMBL1794566",0.565022507036414,0.506624922628641,0.53973475492257,0.716269554516152,0.543116832212179
"CHEMBL1794508",0.519775812422871,0.74149069884364,0.801600850130262,0.786173956762192,0.808335618629736
"CHEMBL1964111",0.668793966112182,0.747403224408204,0.706986098787341,0.714716804012959,0.689872576466869
"CHEMBL1738497",0.784862025307968,0.913936280449114,0.892917978227804,0.89897930644625,0.887476389980927
"CHEMBL1614515",0.539845387265271,0.663510110713441,0.561702493614094,0.654040854552596,0.570419271042995
"CHEMBL1794356",0.732204104001653,0.728732003168093,0.763001981464805,0.707794350929968,0.766168601451253
"CHEMBL3214930",0.533870473473783,0.695778252188252,0.555396216980795,0.642789415659724,0.595255558318457
"CHEMBL1738025",0.603858721029585,0.748874789132203,0.644294458904527,0.704858579252209,0.655715453411309
"CHEMBL2114771",0.430891543567675,0.464624046695032,0.504356210945386,0.563417576705066,0.492691243358502
"CHEMBL1827362",0.98051578051578,0.981684056684057,0.977117327117327,0.939985014985015,0.975444925444925
