"","StaticF: fold0","StaticF: fold1","StaticF: fold2","SemiF: fold0","SemiF: fold1","SemiF: fold2","ECFP6: fold0","ECFP6: fold1","ECFP6: fold2","DFS8: fold0","DFS8: fold1","DFS8: fold2","ECFP6+ToxF: fold0","ECFP6+ToxF: fold1","ECFP6+ToxF: fold2"
"CHEMBL1963744",0.463204725232702,0.614772899190457,0.333560098646183,0.55533594497796,0.72284200074262,0.272192570061407,0.428932795659279,0.614937799955484,0.380154606178103,0.532140619393999,0.661857418761711,0.342315712625748,0.493070368252776,0.579317024148499,0.405368619675863
"CHEMBL2114728",0.957351747482599,0.90144259283831,0.847980978336641,0.977052509454754,0.890587660499466,0.845666107122935,0.987737411438437,0.887568070897818,0.872001726397651,0.948294802737524,0.86241143305004,0.824811284169098,0.966931703267418,0.876134009760023,0.855826411640327
"CHEMBL1613817",0.284387293491003,0.196796146734245,0.368439497010926,0.404590443067077,0.389783503224308,0.380971101968639,0.257211508938434,0.282638637055409,0.319191036098234,0.206174871388874,0.366548441587273,0.271846428055917,0.387897504184314,0.37926107312629,0.31648033126294
"CHEMBL1738325",0.0906593406593407,0.0478626233101936,0.476992753623188,0.0245798061587535,0.0798245614035088,0.599206349206349,0.0398039215686275,0.0513157894736842,0.416524216524217,0.0160672660672661,0.154761904761905,0.149206349206349,0.033072546230441,0.551190476190476,0.169074074074074
"CHEMBL1614311",0.728595249623575,0.834731460414971,0.888193978060777,0.698684359260552,0.737604306354943,0.782135122408058,0.77361168261508,0.715348624531788,0.639775486020653,0.826901076522563,0.698583631007963,0.732834257676402,0.783191666332423,0.777498263513703,0.651511009660853
"CHEMBL3215116",0.254574070613715,0.103312010985409,0.138338374293783,0.178246826707201,0.12827607412941,0.169603942179536,0.199941383987278,0.112047274274503,0.100593417978866,0.259556660374199,0.159940128169876,0.0975945701994502,0.209770065251603,0.114623993647055,0.10002349317653
"CHEMBL2354276",0.206035791390616,0.342815517392674,0.283110546205287,0.212190309814377,0.476332932571842,0.453175270890025,0.248852986912974,0.452017341954748,0.435627091356303,0.324521818161885,0.448934619985373,0.417979936137964,0.369285196668225,0.473835198887148,0.49851137157134
"CHEMBL1614320",0.815484038047726,0.733952943385036,0.800874864966433,0.869331204569202,0.761907958879085,0.801753489224995,0.861347540567156,0.768058223004832,0.8209723799512,0.848934239304422,0.754742415161019,0.813034970085791,0.876236916271976,0.784964641396744,0.808102945894431
"CHEMBL1794566",0.886982411423718,0.997366208000822,0.895134445120455,0.930637326038761,0.993159184553319,0.866609195136146,0.946425709017367,0.986755351456068,0.903275905804128,0.975925368711458,0.996280187528491,0.949745758987072,0.935022917794335,0.989208080030378,0.914923109529863
"CHEMBL1794508",0.0481027427292671,0.0843137843626605,0.0147058823529412,0.16903667683702,0.329478560353819,1,0.105069521319235,0.179019371578794,0.166666666666667,0.147418739796789,0.279622538540312,1,0.380574912891986,0.130593785408497,0.25
"CHEMBL1964111",0.425456385339347,0.584921995704831,0.491763702022221,0.576945545434996,0.5716041688718,0.481499054839824,0.481651395153651,0.482756583088604,0.359234411765216,0.594932609191118,0.462026979190202,0.380379591779016,0.456590737080293,0.478186510037606,0.348371279130883
"CHEMBL1738497",0.796048395381645,0.809157428910894,0.59653785737859,0.923935911282565,0.926840854774964,0.721960025728368,0.913170100177037,0.897823966248374,0.641228589956278,0.926008065060529,0.854051765200708,0.671770951878126,0.915770597081365,0.815886433917681,0.650600066493194
"CHEMBL1614515",0.849572237147645,0.925829680117717,0.566499608074008,0.896617557741473,0.987456389421871,0.608067142887437,0.809169063986055,0.984382731825174,0.611920369238473,0.893991419577717,0.970197795599793,0.697226577235637,0.788689064615944,0.99400162948783,0.606336353110851
