,compound_id,assay_id,compound_molregno,pref_name,assay_organism,td_organism,relationship_type,standard_relation,standard_value,standard_units,standard_type,activity_comment,doc_id,tid,parent_type,target_type,confidence_score,smiles
624,CHEMBL78322,CHEMBL2340955,122694,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,6.7,nM,IC50,,72521,76,PROTEIN,SINGLE PROTEIN,9,Brc1ccc(Cn2ccnc2)c3C(=O)c4ccccc4Oc13
625,CHEMBL307160,CHEMBL2340955,122087,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,22.3,nM,IC50,,72521,76,PROTEIN,SINGLE PROTEIN,9,[O-][N+](=O)c1ccc(Cn2ccnc2)c3C(=O)c4ccccc4Oc13
626,CHEMBL1083652,CHEMBL2340955,630407,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,99.1,nM,IC50,,72521,76,PROTEIN,SINGLE PROTEIN,9,O=C1c2ccccc2Oc3cccc(Cn4ccnc4)c13
627,CHEMBL2331700,CHEMBL2345044,1521322,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,17296.0,nM,IC50,,72275,76,PROTEIN,SINGLE PROTEIN,9,CCc1c(F)cncc1c2cc3CCc4nnc(C)n4c3c(F)c2F
628,CHEMBL2331699,CHEMBL2345044,1521321,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,29540.0,nM,IC50,,72275,76,PROTEIN,SINGLE PROTEIN,9,Cc1nnc2CCc3cc(cc(F)c3n12)c4cncc(F)c4
629,CHEMBL2331702,CHEMBL2345044,1521324,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,>,10000.0,nM,IC50,,72275,76,PROTEIN,SINGLE PROTEIN,9,COc1c(C)cncc1c2cc3CCc4nnc(C)n4c3cc2F
630,CHEMBL2331701,CHEMBL2345044,1521323,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,>,10000.0,nM,IC50,,72275,76,PROTEIN,SINGLE PROTEIN,9,Cc1nnc2CCc3cc(c(Cl)cc3n12)c4cncc5ccccc45
631,CHEMBL2331703,CHEMBL2345044,1521325,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,6930.0,nM,IC50,,72275,76,PROTEIN,SINGLE PROTEIN,9,Cc1nnc2CCc3cc(cc(Cl)c3n12)c4cnccc4C5CC5
632,CHEMBL2331705,CHEMBL2345044,1521327,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,>,30000.0,nM,IC50,,72275,76,PROTEIN,SINGLE PROTEIN,9,Cc1nnc2CCc3cc(cc(Cl)c3n12)c4cnccc4C(F)(F)F
633,CHEMBL2331704,CHEMBL2345044,1521326,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,108.0,nM,IC50,,72275,76,PROTEIN,SINGLE PROTEIN,9,COC(C)(C)c1cncc(c1)c2ccc3c(CCc4nnc(C)n34)c2
634,CHEMBL2331706,CHEMBL2345044,1521328,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,407.0,nM,IC50,,72275,76,PROTEIN,SINGLE PROTEIN,9,Cc1nnc2CCc3cc(ccc3n12)c4cncc5ccccc45
635,CHEMBL2011433,CHEMBL2345046,1332482,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,40.0,nM,IC50,,72276,76,PROTEIN,SINGLE PROTEIN,9,C(c1ccc(nc1)c2csc3ccccc23)n4ccnc4
636,CHEMBL2011431,CHEMBL2345046,1332480,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,16.0,nM,IC50,,72276,76,PROTEIN,SINGLE PROTEIN,9,C(c1cccnc1c2cccs2)n3ccnc3
637,CHEMBL2011253,CHEMBL2345046,1332301,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,42.0,nM,IC50,,72276,76,PROTEIN,SINGLE PROTEIN,9,C(c1ccc(nc1)c2cccc3ccccc23)n4ccnc4
638,CHEMBL2011248,CHEMBL2345046,1332295,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,106.0,nM,IC50,,72276,76,PROTEIN,SINGLE PROTEIN,9,Nc1ccc(cc1)c2ccc(Cn3ccnc3)cn2
639,CHEMBL273205,CHEMBL2345046,438667,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,110.0,nM,IC50,,72276,76,PROTEIN,SINGLE PROTEIN,9,Nc1cccc(c1)c2ccc(Cn3ccnc3)cn2
640,CHEMBL2011247,CHEMBL2345046,1332294,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,101.0,nM,IC50,,72276,76,PROTEIN,SINGLE PROTEIN,9,Nc1ccccc1c2ccc(Cn3ccnc3)cn2
641,CHEMBL2011246,CHEMBL2345046,1332293,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,17.0,nM,IC50,,72276,76,PROTEIN,SINGLE PROTEIN,9,Oc1ccc(cc1F)c2ccc(Cn3ccnc3)cn2
642,CHEMBL2331707,CHEMBL2345046,1521329,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,72.0,nM,IC50,,72276,76,PROTEIN,SINGLE PROTEIN,9,Fc1ccc(Cn2ccnc2)cn1
643,CHEMBL2011242,CHEMBL2345046,1332289,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,61.0,nM,IC50,,72276,76,PROTEIN,SINGLE PROTEIN,9,Brc1ncccc1Cn2ccnc2
644,CHEMBL365735,CHEMBL2423681,326950,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,5826.0,nM,IC50,,74593,76,PROTEIN,SINGLE PROTEIN,9,c1ccc2cc(ccc2c1)c3cccnc3
645,CHEMBL371430,CHEMBL2423681,327026,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,2724.0,nM,IC50,,74593,76,PROTEIN,SINGLE PROTEIN,9,COc1ccc2ccc(c(Cl)c2c1)c3cccnc3
646,CHEMBL193863,CHEMBL2423681,326984,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,74593,76,PROTEIN,SINGLE PROTEIN,9,COc1ccc2ccc(cc2c1)c3cccnc3
647,CHEMBL9298,CHEMBL2421741,4920,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,6.3,nM,IC50,,74593,76,PROTEIN,SINGLE PROTEIN,9,N#Cc1ccc(cc1)C2CCCc3cncn23
648,CHEMBL254328,CHEMBL2421741,422175,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,1610.0,nM,IC50,,74593,76,PROTEIN,SINGLE PROTEIN,9,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@]34C)[C@@H]1CC=C2c5cccnc5
649,CHEMBL2420688,CHEMBL2421741,1579481,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,238.0,nM,IC50,,74593,76,PROTEIN,SINGLE PROTEIN,9,Oc1ccc2ccc(c(Cl)c2c1)c3cncc4ccccc34
650,CHEMBL2420687,CHEMBL2421741,1579480,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,362.0,nM,IC50,,74593,76,PROTEIN,SINGLE PROTEIN,9,COc1ccc2ccc(c(Cl)c2c1)c3cncc4ccccc34
651,CHEMBL2420686,CHEMBL2421741,1579479,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,2426.0,nM,IC50,,74593,76,PROTEIN,SINGLE PROTEIN,9,Oc1ccc2ccc(c(Cl)c2c1)c3cncnc3
652,CHEMBL2420685,CHEMBL2421741,1579478,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,12286.0,nM,IC50,,74593,76,PROTEIN,SINGLE PROTEIN,9,COc1ccc2ccc(c(Cl)c2c1)c3cncnc3
653,CHEMBL2420684,CHEMBL2421741,1579477,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,2824.0,nM,IC50,,74593,76,PROTEIN,SINGLE PROTEIN,9,Oc1ccc2ccc(c(Cl)c2c1)c3cncc(O)c3
654,CHEMBL2420683,CHEMBL2421741,1579476,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,7099.0,nM,IC50,,74593,76,PROTEIN,SINGLE PROTEIN,9,COc1ccc2ccc(c(Cl)c2c1)c3cncc(O)c3
655,CHEMBL2420682,CHEMBL2421741,1579475,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,245.0,nM,IC50,,74593,76,PROTEIN,SINGLE PROTEIN,9,COc1cncc(c1)c2ccc3ccc(O)cc3c2Cl
656,CHEMBL2420681,CHEMBL2421741,1579474,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,447.0,nM,IC50,,74593,76,PROTEIN,SINGLE PROTEIN,9,COc1ccc2ccc(c(Cl)c2c1)c3cncc(OC)c3
657,CHEMBL2420680,CHEMBL2421741,1579473,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,450.0,nM,IC50,,74593,76,PROTEIN,SINGLE PROTEIN,9,Oc1ccc2ccc(c(Cl)c2c1)c3cncc(F)c3
658,CHEMBL2420679,CHEMBL2421741,1579472,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,1415.0,nM,IC50,,74593,76,PROTEIN,SINGLE PROTEIN,9,COc1ccc2ccc(c(Cl)c2c1)c3cncc(F)c3
659,CHEMBL2420678,CHEMBL2421741,1579471,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,224.0,nM,IC50,,74593,76,PROTEIN,SINGLE PROTEIN,9,Oc1ccc2ccc(c(Cl)c2c1F)c3cccnc3
660,CHEMBL2420677,CHEMBL2421741,1579470,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,2935.0,nM,IC50,,74593,76,PROTEIN,SINGLE PROTEIN,9,COc1ccc2ccc(c(Cl)c2c1F)c3cccnc3
661,CHEMBL2420676,CHEMBL2421741,1579469,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,1159.0,nM,IC50,,74593,76,PROTEIN,SINGLE PROTEIN,9,Oc1ccc2ccc(c(F)c2c1)c3cccnc3
662,CHEMBL2420675,CHEMBL2421741,1579468,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,1609.0,nM,IC50,,74593,76,PROTEIN,SINGLE PROTEIN,9,COc1ccc2ccc(c(F)c2c1)c3cccnc3
663,CHEMBL2420674,CHEMBL2421741,1579467,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,235.0,nM,IC50,,74593,76,PROTEIN,SINGLE PROTEIN,9,Oc1ccc2ccc(c(Cl)c2c1)c3cccnc3
664,CHEMBL2417553,CHEMBL2423496,1576400,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,>,50.0,,Ratio IC50,,74601,76,PROTEIN,SINGLE PROTEIN,9,Cc1cncc(Cc2ccc(nc2)c3ccccc3)c1
665,CHEMBL934,CHEMBL2423499,86284,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,15.0,nM,IC50,,74601,76,PROTEIN,SINGLE PROTEIN,9,CC(C)(C(=O)c1cccnc1)c2cccnc2
666,CHEMBL2417618,CHEMBL2423499,1576380,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,>,5000.0,nM,IC50,,74601,76,PROTEIN,SINGLE PROTEIN,9,N(c1cccnc1)c2ccc(nc2)c3ccccc3
667,CHEMBL2417617,CHEMBL2423499,1576379,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,1015.0,nM,IC50,,74601,76,PROTEIN,SINGLE PROTEIN,9,O(c1cccnc1)c2ccc(nc2)c3ccccc3
668,CHEMBL2417616,CHEMBL2423499,1576378,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,1.3,nM,IC50,,74601,76,PROTEIN,SINGLE PROTEIN,9,C(c1ccc(nc1)c2ccccc2)c3cncc(c3)c4ccccc4
669,CHEMBL2417615,CHEMBL2423499,1576377,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,51.0,nM,IC50,,74601,76,PROTEIN,SINGLE PROTEIN,9,Oc1cncc(Cc2ccc(nc2)c3ccccc3)c1
670,CHEMBL2417614,CHEMBL2423499,1576376,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,5.0,nM,IC50,,74601,76,PROTEIN,SINGLE PROTEIN,9,COc1cncc(Cc2ccc(nc2)c3ccccc3)c1
671,CHEMBL2417613,CHEMBL2423499,1576375,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,38.0,nM,IC50,,74601,76,PROTEIN,SINGLE PROTEIN,9,FC(F)(F)c1cncc(Cc2ccc(nc2)c3ccccc3)c1
672,CHEMBL2417612,CHEMBL2423499,1576374,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,125.0,nM,IC50,,74601,76,PROTEIN,SINGLE PROTEIN,9,Fc1cncc(Cc2ccc(nc2)c3ccccc3)c1
673,CHEMBL2417638,CHEMBL2423499,1576401,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,427.0,nM,IC50,,74601,76,PROTEIN,SINGLE PROTEIN,9,NC(=O)c1cncc(Cc2ccc(nc2)c3ccccc3)c1
674,CHEMBL2417553,CHEMBL2423499,1576400,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,2.0,nM,IC50,,74601,76,PROTEIN,SINGLE PROTEIN,9,Cc1cncc(Cc2ccc(nc2)c3ccccc3)c1
675,CHEMBL2417637,CHEMBL2423499,1576399,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,8.0,nM,IC50,,74601,76,PROTEIN,SINGLE PROTEIN,9,Cc1ccncc1Cc2ccc(nc2)c3ccccc3
676,CHEMBL2417636,CHEMBL2423499,1576398,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,240.0,nM,IC50,,74601,76,PROTEIN,SINGLE PROTEIN,9,C(c1ccc(nc1)c2ccccc2)c3cncnc3
677,CHEMBL2417635,CHEMBL2423499,1576397,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,6.0,nM,IC50,,74601,76,PROTEIN,SINGLE PROTEIN,9,C(c1ccc(nc1)c2ccccc2)c3cncc4ccccc34
678,CHEMBL2417634,CHEMBL2423499,1576396,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,98.0,nM,IC50,,74601,76,PROTEIN,SINGLE PROTEIN,9,C(c1ccncc1)c2ccc(nc2)c3ccccc3
679,CHEMBL2417633,CHEMBL2423499,1576395,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,32.0,nM,IC50,,74601,76,PROTEIN,SINGLE PROTEIN,9,C(c1cccnc1)c2ccc(nc2)c3ccccc3
680,CHEMBL2417632,CHEMBL2423499,1576394,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,87.0,nM,IC50,,74601,76,PROTEIN,SINGLE PROTEIN,9,C(c1cnc(c2ccccc2)c3ccccc13)n4ccnc4
681,CHEMBL2417631,CHEMBL2423499,1576393,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,1122.0,nM,IC50,,74601,76,PROTEIN,SINGLE PROTEIN,9,C(c1cnc(nc1)c2ccccc2)n3ccnc3
682,CHEMBL2417630,CHEMBL2423499,1576392,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,610.0,nM,IC50,,74601,76,PROTEIN,SINGLE PROTEIN,9,C(c1cnc(cn1)c2ccccc2)n3ccnc3
683,CHEMBL2417629,CHEMBL2423499,1576391,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,1711.0,nM,IC50,,74601,76,PROTEIN,SINGLE PROTEIN,9,C(c1ccc(nn1)c2ccccc2)n3ccnc3
684,CHEMBL2417628,CHEMBL2423499,1576390,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,151.0,nM,IC50,,74601,76,PROTEIN,SINGLE PROTEIN,9,C1CC1C(c2ccc(nc2)c3cccc4ccccc34)n5ccnc5
685,CHEMBL2417627,CHEMBL2423499,1576389,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,60.0,nM,IC50,,74601,76,PROTEIN,SINGLE PROTEIN,9,CC(c1ccc(nc1)c2cccc3ccccc23)n4ccnc4
686,CHEMBL2011253,CHEMBL2423499,1332301,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,68.0,nM,IC50,,74601,76,PROTEIN,SINGLE PROTEIN,9,C(c1ccc(nc1)c2cccc3ccccc23)n4ccnc4
687,CHEMBL2417626,CHEMBL2423499,1576388,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,11.0,nM,IC50,,74601,76,PROTEIN,SINGLE PROTEIN,9,C1CC1C(c2ccc(nc2)c3ccsc3)n4ccnc4
688,CHEMBL2417625,CHEMBL2423499,1576387,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,21.0,nM,IC50,,74601,76,PROTEIN,SINGLE PROTEIN,9,CC(c1ccc(nc1)c2ccsc2)n3ccnc3
689,CHEMBL2011262,CHEMBL2423499,1332310,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,181.0,nM,IC50,,74601,76,PROTEIN,SINGLE PROTEIN,9,C(c1ccc(nc1)c2ccsc2)n3ccnc3
690,CHEMBL2417624,CHEMBL2423499,1576386,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,124.0,nM,IC50,,74601,76,PROTEIN,SINGLE PROTEIN,9,c1ccc(cc1)C(c2ccc(nc2)c3ccccc3)n4ccnc4
691,CHEMBL2417623,CHEMBL2423499,1576385,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,69.0,nM,IC50,,74601,76,PROTEIN,SINGLE PROTEIN,9,o1cccc1C(c2ccc(nc2)c3ccccc3)n4ccnc4
692,CHEMBL2417622,CHEMBL2423499,1576384,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,12.0,nM,IC50,,74601,76,PROTEIN,SINGLE PROTEIN,9,CC(C)C(c1ccc(nc1)c2ccccc2)n3ccnc3
693,CHEMBL2417621,CHEMBL2423499,1576383,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,21.0,nM,IC50,,74601,76,PROTEIN,SINGLE PROTEIN,9,C1CC1C(c2ccc(nc2)c3ccccc3)n4ccnc4
694,CHEMBL2417620,CHEMBL2423499,1576382,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,28.0,nM,IC50,,74601,76,PROTEIN,SINGLE PROTEIN,9,CCC(c1ccc(nc1)c2ccccc2)n3ccnc3
695,CHEMBL2417619,CHEMBL2423499,1576381,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,33.0,nM,IC50,,74601,76,PROTEIN,SINGLE PROTEIN,9,CC(c1ccc(nc1)c2ccccc2)n3ccnc3
696,CHEMBL428780,CHEMBL2423499,438824,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,107.0,nM,IC50,,74601,76,PROTEIN,SINGLE PROTEIN,9,C(c1ccc(nc1)c2ccccc2)n3ccnc3
697,CHEMBL2442766,CHEMBL2444879,1589293,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,75302,76,PROTEIN,SINGLE PROTEIN,9,COc1cccc(c1)C2=CC(=O)C3=CC=C4N=CC=C4C3=N2
698,CHEMBL2442765,CHEMBL2444879,1589292,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,75302,76,PROTEIN,SINGLE PROTEIN,9,CCn1ccc2c1ccc3nc(cc(C(=O)O)c23)c4ccccc4
699,CHEMBL2442764,CHEMBL2444879,1589291,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,75302,76,PROTEIN,SINGLE PROTEIN,9,Cc1cc(C(=O)O)c2ccc3[nH]ccc3c2n1
700,CHEMBL2442763,CHEMBL2444879,1589290,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,75302,76,PROTEIN,SINGLE PROTEIN,9,COc1ccc(cc1)c2cc(C(=O)O)c3ccc4[nH]ccc4c3n2
701,CHEMBL2442762,CHEMBL2444879,1589289,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,1480.0,nM,IC50,,75302,76,PROTEIN,SINGLE PROTEIN,9,CCn1ccc2c1ccc3nc(cc(Cn4cncn4)c23)c5ccccc5
702,CHEMBL2442761,CHEMBL2444879,1589288,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,>,5000.0,nM,IC50,,75302,76,PROTEIN,SINGLE PROTEIN,9,COc1ccc(cc1)c2cc(Cn3cncn3)c4ccc5[nH]ccc5c4n2
703,CHEMBL2442760,CHEMBL2444879,1589287,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,1010.0,nM,IC50,,75302,76,PROTEIN,SINGLE PROTEIN,9,CCn1ccc2c1ccc3nc(cc(Cn4ccnc4)c23)c5ccccc5
704,CHEMBL2442759,CHEMBL2444879,1589286,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,75.0,nM,IC50,,75302,76,PROTEIN,SINGLE PROTEIN,9,Cc1cc(Cn2ccnc2)c3ccc4[nH]ccc4c3n1
705,CHEMBL2442758,CHEMBL2444879,1589285,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,250.0,nM,IC50,,75302,76,PROTEIN,SINGLE PROTEIN,9,CCn1ccc2c1ccc3c(Cn4ccnc4)cc(nc23)c5ccccc5
706,CHEMBL2442757,CHEMBL2444879,1589284,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,960.0,nM,IC50,,75302,76,PROTEIN,SINGLE PROTEIN,9,COc1ccc(cc1)c2cc(Cn3ccnc3)c4ccc5[nH]ccc5c4n2
707,CHEMBL2442756,CHEMBL2444879,1589283,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,230.0,nM,IC50,,75302,76,PROTEIN,SINGLE PROTEIN,9,C(c1cc(nc2c1ccc3[nH]ccc23)c4ccccc4)n5ccnc5
708,CHEMBL2442755,CHEMBL2444879,1589282,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,75302,76,PROTEIN,SINGLE PROTEIN,9,CCn1ccc2c1ccc3nc(cc(CO)c23)c4ccccc4
709,CHEMBL2442754,CHEMBL2444879,1589281,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,75302,76,PROTEIN,SINGLE PROTEIN,9,Cc1cc(CO)c2ccc3[nH]ccc3c2n1
710,CHEMBL2442753,CHEMBL2444879,1589280,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,75302,76,PROTEIN,SINGLE PROTEIN,9,CCn1ccc2c1ccc3c(CO)cc(nc23)c4ccccc4
711,CHEMBL2440145,CHEMBL2444879,1589300,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,75302,76,PROTEIN,SINGLE PROTEIN,9,COc1ccc(cc1)c2cc(CO)c3ccc4[nH]ccc4c3n2
712,CHEMBL2442772,CHEMBL2444879,1589299,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,75302,76,PROTEIN,SINGLE PROTEIN,9,OCc1cc(nc2c1ccc3[nH]ccc23)c4ccccc4
713,CHEMBL2442771,CHEMBL2444879,1589298,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,75302,76,PROTEIN,SINGLE PROTEIN,9,CCOC(=O)c1cc(nc2ccc3c(ccn3CC)c12)c4ccccc4
714,CHEMBL2442770,CHEMBL2444879,1589297,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,75302,76,PROTEIN,SINGLE PROTEIN,9,CCOC(=O)c1cc(C)nc2c1ccc3[nH]ccc23
715,CHEMBL2442769,CHEMBL2444879,1589296,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,75302,76,PROTEIN,SINGLE PROTEIN,9,CCOC(=O)c1cc(nc2c1ccc3c2ccn3CC)c4ccccc4
716,CHEMBL2442768,CHEMBL2444879,1589295,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,75302,76,PROTEIN,SINGLE PROTEIN,9,CCOC(=O)c1cc(nc2c1ccc3[nH]ccc23)c4ccc(OC)cc4
717,CHEMBL2442767,CHEMBL2444879,1589294,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,75302,76,PROTEIN,SINGLE PROTEIN,9,CCOC(=O)c1cc(nc2c1ccc3[nH]ccc23)c4ccccc4
718,CHEMBL3099696,CHEMBL3101040,1610477,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,1.5,nM,IC50,,76310,76,PROTEIN,SINGLE PROTEIN,9,Cc1cc(ccc1[C@H]2CCc3cncn23)C#N
719,CHEMBL3099695,CHEMBL3101040,1610476,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,2.5,nM,IC50,,76310,76,PROTEIN,SINGLE PROTEIN,9,Fc1cc(ccc1[C@H]2CCc3cncn23)C#N
720,CHEMBL3099689,CHEMBL3101040,1610470,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,<,0.1,nM,IC50,,76310,76,PROTEIN,SINGLE PROTEIN,9,Fc1ccc(COC(=O)[C@@]2(CCc3cncn23)c4ccc(cc4Cl)C#N)cc1
721,CHEMBL3099683,CHEMBL3101040,1610464,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,7.2,nM,IC50,,76310,76,PROTEIN,SINGLE PROTEIN,9,Fc1cc(ccc1[C@H]2CCCCc3cncn23)C#N
722,CHEMBL3099704,CHEMBL3101040,1610485,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,0.3,nM,IC50,,76310,76,PROTEIN,SINGLE PROTEIN,9,Fc1ccc(cc1)c2cc(ccc2[C@H]3CCCCc4cncn34)C#N
723,CHEMBL287677,CHEMBL3101040,41838,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,9.5,nM,IC50,,76310,76,PROTEIN,SINGLE PROTEIN,9,N#Cc1ccc(cc1)[C@H]2CCCc3cncn23
724,CHEMBL3219070,CHEMBL3224748,1725456,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,97.5,%,Inhibition,,81911,76,PROTEIN,SINGLE PROTEIN,9,O=C1c2ccccc2Nc3c(Cn4ccnc4)cccc13
725,CHEMBL3219071,CHEMBL3224748,1725457,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,40.7,%,Inhibition,,81911,76,PROTEIN,SINGLE PROTEIN,9,O=C1c2ccccc2Nc3ccc(Cn4ccnc4)cc13
726,CHEMBL1444,CHEMBL3224748,374548,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,16.4,%,Inhibition,,81911,76,PROTEIN,SINGLE PROTEIN,9,N#Cc1ccc(cc1)C(c2ccc(cc2)C#N)n3cncn3
727,CHEMBL934,CHEMBL3224748,86284,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,98.0,%,Inhibition,,81911,76,PROTEIN,SINGLE PROTEIN,9,CC(C)(C(=O)c1cccnc1)c2cccnc2
728,CHEMBL3219070,CHEMBL3225081,1725456,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,=,21.2,nM,IC50,,81911,76,PROTEIN,SINGLE PROTEIN,9,O=C1c2ccccc2Nc3c(Cn4ccnc4)cccc13
729,CHEMBL3219071,CHEMBL3225081,1725457,Cytochrome P450 11B1,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,81911,76,PROTEIN,SINGLE PROTEIN,9,O=C1c2ccccc2Nc3ccc(Cn4ccnc4)cc13
