,Unnamed: 0,compound_id,assay_id,compound_molregno,assay_organism,td_organism,relationship_type,standard_relation,standard_value,standard_units,standard_type,activity_comment,doc_id,tid,parent_type,target_type,confidence_score,pref_name
140,7245,CHEMBL445,CHEMBL1743393,2262,Homo sapiens,Homo sapiens,D,=,49900.0,nM,Ki,"Cytochrome P450 mechanistic inhibitor, no time dependant inhibition observed in HLM: PMID 15304522",56168,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
141,7246,CHEMBL6966,CHEMBL1743393,1219,Homo sapiens,Homo sapiens,D,=,17500.0,nM,Ki,"Cytochrome P450 mechanistic inhibitor, no time dependant inhibition observed in HLM: PMID 15304522",56168,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
142,7247,CHEMBL633,CHEMBL1743393,27185,Homo sapiens,Homo sapiens,D,=,1500.0,nM,Ki,Cytochrome P450 mechanistic inhibitor: PMID 15304522,56168,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
143,7248,CHEMBL64,CHEMBL1743393,4941,Homo sapiens,Homo sapiens,D,=,374000.0,nM,Ki,Cytochrome P450 mechanistic inhibitor: PMID 15304522,56168,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
144,7249,CHEMBL1089,CHEMBL1743393,148018,Homo sapiens,Homo sapiens,D,=,1200.0,nM,Ki,Cytochrome P450 mechanistic inhibitor: PMID 15304522,56168,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
145,7250,CHEMBL41,CHEMBL1743393,2223,Homo sapiens,Homo sapiens,D,=,0.083,min-1,Kinact,"Cytochrome P450 mechanistic inhibitor, no time dependant inhibition observed in HLM: PMID 15304522",56168,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
146,7251,CHEMBL445,CHEMBL1743393,2262,Homo sapiens,Homo sapiens,D,=,0.036000000000000004,min-1,Kinact,"Cytochrome P450 mechanistic inhibitor, no time dependant inhibition observed in HLM: PMID 15304522",56168,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
147,7252,CHEMBL6966,CHEMBL1743393,1219,Homo sapiens,Homo sapiens,D,=,0.065,min-1,Kinact,"Cytochrome P450 mechanistic inhibitor, no time dependant inhibition observed in HLM: PMID 15304522",56168,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
148,7253,CHEMBL633,CHEMBL1743393,27185,Homo sapiens,Homo sapiens,D,=,0.079,min-1,Kinact,Cytochrome P450 mechanistic inhibitor: PMID 15304522,56168,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
149,7254,CHEMBL64,CHEMBL1743393,4941,Homo sapiens,Homo sapiens,D,=,0.042,min-1,Kinact,Cytochrome P450 mechanistic inhibitor: PMID 15304522,56168,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
150,7255,CHEMBL1089,CHEMBL1743393,148018,Homo sapiens,Homo sapiens,D,=,0.243,min-1,Kinact,Cytochrome P450 mechanistic inhibitor: PMID 15304522,56168,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
151,7256,CHEMBL64,CHEMBL1743394,4941,Homo sapiens,Homo sapiens,D,=,170000.0,nM,Ki,Cytochrome P450 mechanistic inhibitor: PMID 15304522,56168,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
152,7257,CHEMBL64,CHEMBL1743394,4941,Homo sapiens,Homo sapiens,D,=,0.012,min-1,Kinact,Cytochrome P450 mechanistic inhibitor: PMID 15304522,56168,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
153,7258,CHEMBL1762808,CHEMBL1764370,1140105,,Homo sapiens,H,=,3300.0,nM,IC50,,57093,10163,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 2C8
154,7259,CHEMBL1774933,CHEMBL1777406,1145985,,Homo sapiens,H,>,30000.0,nM,IC50,,57544,10163,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 2C8
155,7260,CHEMBL1819090,CHEMBL1821057,1171294,,Homo sapiens,H,>,50000.0,nM,IC50,,58732,10163,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 2C8
156,7261,CHEMBL1921976,CHEMBL1925457,1265566,Homo sapiens,Homo sapiens,D,>,30000.0,nM,IC50,,60272,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
157,7262,CHEMBL1929387,CHEMBL1932782,1270363,,Homo sapiens,H,,,,Activity,Not Active,60411,10163,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 2C8
158,7263,CHEMBL1947144,CHEMBL1948331,1278537,,Homo sapiens,H,=,10000.0,nM,IC50,,60917,10163,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 2C8
159,7264,CHEMBL2013020,CHEMBL2014183,1334085,,Homo sapiens,H,,,,Inhibition,Not Active,61491,10163,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 2C8
160,7265,CHEMBL2013012,CHEMBL2014183,1334077,,Homo sapiens,H,=,8200.0,nM,IC50,,61491,10163,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 2C8
161,7266,CHEMBL2018906,CHEMBL2020719,1336645,Homo sapiens,Homo sapiens,D,=,6970.0,nM,IC50,,61600,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
162,7267,CHEMBL2018905,CHEMBL2020719,1336644,Homo sapiens,Homo sapiens,D,=,3120.0,nM,IC50,,61600,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
163,7268,CHEMBL2018903,CHEMBL2020719,1336642,Homo sapiens,Homo sapiens,D,=,33700.0,nM,IC50,,61600,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
164,7269,CHEMBL2018904,CHEMBL2020719,1336643,Homo sapiens,Homo sapiens,D,=,9640.0,nM,IC50,,61600,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
165,7270,CHEMBL2018907,CHEMBL2020719,1336646,Homo sapiens,Homo sapiens,D,=,2420.0,nM,IC50,,61600,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
166,7271,CHEMBL2018908,CHEMBL2020719,1336647,Homo sapiens,Homo sapiens,D,=,50000.0,nM,IC50,,61600,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
167,7272,CHEMBL2018909,CHEMBL2020719,1336648,Homo sapiens,Homo sapiens,D,=,31900.0,nM,IC50,,61600,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
168,7273,CHEMBL2018910,CHEMBL2020719,1336649,Homo sapiens,Homo sapiens,D,=,50000.0,nM,IC50,,61600,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
169,7274,CHEMBL2018911,CHEMBL2020719,1336650,Homo sapiens,Homo sapiens,D,=,50000.0,nM,IC50,,61600,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
170,7275,CHEMBL2018912,CHEMBL2020719,1336651,Homo sapiens,Homo sapiens,D,=,5110.0,nM,IC50,,61600,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
171,7276,CHEMBL2018913,CHEMBL2020719,1336652,Homo sapiens,Homo sapiens,D,=,5650.0,nM,IC50,,61600,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
172,7277,CHEMBL2018914,CHEMBL2020719,1336653,Homo sapiens,Homo sapiens,D,=,50000.0,nM,IC50,,61600,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
173,7278,CHEMBL2018915,CHEMBL2020719,1336654,Homo sapiens,Homo sapiens,D,=,50000.0,nM,IC50,,61600,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
174,7279,CHEMBL2018916,CHEMBL2020719,1336655,Homo sapiens,Homo sapiens,D,=,3320.0,nM,IC50,,61600,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
175,7280,CHEMBL2018917,CHEMBL2020719,1336656,Homo sapiens,Homo sapiens,D,=,50000.0,nM,IC50,,61600,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
176,7281,CHEMBL2018918,CHEMBL2020719,1336657,Homo sapiens,Homo sapiens,D,=,970.0,nM,IC50,,61600,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
177,7282,CHEMBL2018919,CHEMBL2020719,1336658,Homo sapiens,Homo sapiens,D,=,1440.0,nM,IC50,,61600,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
178,7283,CHEMBL2018920,CHEMBL2020719,1336659,Homo sapiens,Homo sapiens,D,=,1870.0,nM,IC50,,61600,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
179,7284,CHEMBL2018921,CHEMBL2020719,1336660,Homo sapiens,Homo sapiens,D,=,3870.0,nM,IC50,,61600,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
180,7285,CHEMBL2018922,CHEMBL2020719,1336661,Homo sapiens,Homo sapiens,D,=,50000.0,nM,IC50,,61600,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
181,7286,CHEMBL488400,CHEMBL2020719,516879,Homo sapiens,Homo sapiens,D,=,3350.0,nM,IC50,,61600,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
182,7287,CHEMBL2018923,CHEMBL2020719,1336662,Homo sapiens,Homo sapiens,D,=,250.0,nM,IC50,,61600,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
183,7288,CHEMBL502335,CHEMBL2020719,516880,Homo sapiens,Homo sapiens,D,=,510.0,nM,IC50,,61600,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
184,7289,CHEMBL2018924,CHEMBL2020719,1336663,Homo sapiens,Homo sapiens,D,=,3490.0,nM,IC50,,61600,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
185,7290,CHEMBL2018925,CHEMBL2020719,1336664,Homo sapiens,Homo sapiens,D,=,50000.0,nM,IC50,,61600,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
186,7291,CHEMBL2018926,CHEMBL2020719,1336665,Homo sapiens,Homo sapiens,D,=,680.0,nM,IC50,,61600,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
187,7292,CHEMBL2019022,CHEMBL2020719,1336762,Homo sapiens,Homo sapiens,D,=,50000.0,nM,IC50,,61600,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
188,7293,CHEMBL2019023,CHEMBL2020719,1336763,Homo sapiens,Homo sapiens,D,=,50000.0,nM,IC50,,61600,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
189,7294,CHEMBL296580,CHEMBL2020719,77049,Homo sapiens,Homo sapiens,D,=,4780.0,nM,IC50,,61600,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
190,7295,CHEMBL2019024,CHEMBL2020719,1336764,Homo sapiens,Homo sapiens,D,=,50000.0,nM,IC50,,61600,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
191,7296,CHEMBL2019025,CHEMBL2020719,1336765,Homo sapiens,Homo sapiens,D,=,50000.0,nM,IC50,,61600,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
192,7297,CHEMBL2019026,CHEMBL2020719,1336766,Homo sapiens,Homo sapiens,D,=,990.0,nM,IC50,,61600,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
193,7298,CHEMBL296419,CHEMBL2027629,65605,Homo sapiens,Homo sapiens,D,>,1.0,hr,T1/2,,61810,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
194,7299,CHEMBL297302,CHEMBL2027629,65455,Homo sapiens,Homo sapiens,D,=,0.73,hr,T1/2,,61810,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
195,7300,CHEMBL74656,CHEMBL2027629,121485,Homo sapiens,Homo sapiens,D,>,1.0,hr,T1/2,,61810,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
196,7301,CHEMBL325109,CHEMBL2027629,182814,Homo sapiens,Homo sapiens,D,>,1.0,hr,T1/2,,61810,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
197,7302,CHEMBL219916,CHEMBL2027629,364745,Homo sapiens,Homo sapiens,D,>,1.0,hr,T1/2,,61810,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
198,7303,CHEMBL279516,CHEMBL2027629,33466,Homo sapiens,Homo sapiens,D,>,1.0,hr,T1/2,,61810,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
199,7304,CHEMBL87543,CHEMBL2027629,139211,Homo sapiens,Homo sapiens,D,>,1.0,hr,T1/2,,61810,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
200,7305,CHEMBL1423,CHEMBL2027629,364141,Homo sapiens,Homo sapiens,D,>,1.0,hr,T1/2,,61810,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
201,7306,CHEMBL549671,CHEMBL2027629,563226,Homo sapiens,Homo sapiens,D,>,1.0,hr,T1/2,,61810,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
202,7307,CHEMBL2031874,CHEMBL2034518,1343943,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Active,61936,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
203,7308,CHEMBL2030386,CHEMBL2038181,1342440,,Homo sapiens,H,>,20000.0,nM,IC50,,62153,10163,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 2C8
204,7309,CHEMBL2036017,CHEMBL2039549,1345547,Homo sapiens,Homo sapiens,D,=,320.0,nM,IC50,,62065,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
205,7310,CHEMBL2036030,CHEMBL2039549,1345560,Homo sapiens,Homo sapiens,D,=,470.0,nM,IC50,,62065,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
206,7311,CHEMBL2036203,CHEMBL2039549,1345735,Homo sapiens,Homo sapiens,D,=,570.0,nM,IC50,,62065,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
207,7312,CHEMBL2036210,CHEMBL2039549,1345742,Homo sapiens,Homo sapiens,D,=,86.0,nM,IC50,,62065,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
208,7313,CHEMBL2036213,CHEMBL2039549,1345745,Homo sapiens,Homo sapiens,D,=,43.0,nM,IC50,,62065,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
209,7314,CHEMBL2036217,CHEMBL2039549,1345749,Homo sapiens,Homo sapiens,D,=,970.0,nM,IC50,,62065,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
210,7315,CHEMBL2036220,CHEMBL2039549,1345752,Homo sapiens,Homo sapiens,D,=,54.0,nM,IC50,,62065,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
211,7316,CHEMBL2036222,CHEMBL2039549,1345754,Homo sapiens,Homo sapiens,D,=,79.0,nM,IC50,,62065,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
212,7317,CHEMBL2036223,CHEMBL2039549,1345755,Homo sapiens,Homo sapiens,D,=,220.0,nM,IC50,,62065,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
213,7318,CHEMBL2036225,CHEMBL2039549,1345757,Homo sapiens,Homo sapiens,D,=,50.0,nM,IC50,,62065,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
214,7319,CHEMBL2042239,CHEMBL2046032,1348668,,Homo sapiens,H,>,10000.0,nM,IC50,,62263,10163,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 2C8
215,7320,CHEMBL2043144,CHEMBL2046053,1349582,Homo sapiens,Homo sapiens,D,>,65000.0,nM,IC50,,62264,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
216,7321,CHEMBL2043144,CHEMBL2046056,1349582,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,62264,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
217,7322,CHEMBL105592,CHEMBL2045906,170628,Homo sapiens,Homo sapiens,D,=,46.7,%,Inhibition,,62302,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
218,7323,CHEMBL105592,CHEMBL2045907,170628,Homo sapiens,Homo sapiens,D,=,39.5,%,Inhibition,,62302,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
219,7324,CHEMBL2043437,CHEMBL2045156,1349878,,Homo sapiens,H,>,30000.0,nM,IC50,,62266,10163,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 2C8
220,7325,CHEMBL2048746,CHEMBL2050540,1352181,,Homo sapiens,H,=,78.0,%,Inhibition,,62425,10163,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 2C8
221,7326,CHEMBL2057618,CHEMBL2060041,1353371,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,62676,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
222,7327,CHEMBL2057614,CHEMBL2060041,1353367,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,62676,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
223,7328,CHEMBL1504335,CHEMBL2072911,928219,Homo sapiens,Homo sapiens,D,>,20000.0,nM,IC50,,62935,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
224,7329,CHEMBL2069921,CHEMBL2072911,1360065,Homo sapiens,Homo sapiens,D,>,20000.0,nM,IC50,,62935,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
225,7330,CHEMBL2069806,CHEMBL2072911,1359949,Homo sapiens,Homo sapiens,D,>,20000.0,nM,IC50,,62935,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
226,7331,CHEMBL2069805,CHEMBL2072911,1359948,Homo sapiens,Homo sapiens,D,>,20000.0,nM,IC50,,62935,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
227,7332,CHEMBL2069804,CHEMBL2072911,1359947,Homo sapiens,Homo sapiens,D,>,20000.0,nM,IC50,,62935,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
228,7333,CHEMBL2069803,CHEMBL2072911,1359946,Homo sapiens,Homo sapiens,D,>,20000.0,nM,IC50,,62935,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
229,7334,CHEMBL2069802,CHEMBL2072911,1359945,Homo sapiens,Homo sapiens,D,>,20000.0,nM,IC50,,62935,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
230,7335,CHEMBL2069801,CHEMBL2072911,1359944,Homo sapiens,Homo sapiens,D,>,20000.0,nM,IC50,,62935,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
231,7336,CHEMBL2069800,CHEMBL2072911,1359943,Homo sapiens,Homo sapiens,D,>,20000.0,nM,IC50,,62935,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
232,7337,CHEMBL2069799,CHEMBL2072911,1359942,Homo sapiens,Homo sapiens,D,>,20000.0,nM,IC50,,62935,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
233,7338,CHEMBL2069921,CHEMBL2072917,1360065,Homo sapiens,Homo sapiens,D,<,13.0,%,Inhibition,,62935,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
234,7339,CHEMBL2069806,CHEMBL2072917,1359949,Homo sapiens,Homo sapiens,D,<,13.0,%,Inhibition,,62935,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
235,7340,CHEMBL2069805,CHEMBL2072917,1359948,Homo sapiens,Homo sapiens,D,<,13.0,%,Inhibition,,62935,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
236,7341,CHEMBL2069804,CHEMBL2072917,1359947,Homo sapiens,Homo sapiens,D,<,14.0,%,Inhibition,,62935,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
237,7342,CHEMBL2069803,CHEMBL2072917,1359946,Homo sapiens,Homo sapiens,D,<,13.0,%,Inhibition,,62935,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
238,7343,CHEMBL2069802,CHEMBL2072917,1359945,Homo sapiens,Homo sapiens,D,<,14.0,%,Inhibition,,62935,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
239,7344,CHEMBL2069801,CHEMBL2072917,1359944,Homo sapiens,Homo sapiens,D,<,14.0,%,Inhibition,,62935,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
240,7345,CHEMBL2069800,CHEMBL2072917,1359943,Homo sapiens,Homo sapiens,D,<,14.0,%,Inhibition,,62935,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
241,7346,CHEMBL2069799,CHEMBL2072917,1359942,Homo sapiens,Homo sapiens,D,<,14.0,%,Inhibition,,62935,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
242,7347,CHEMBL2069799,CHEMBL2072926,1359942,Homo sapiens,Homo sapiens,D,=,0.2,%,Activity,,62935,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
243,7348,CHEMBL2069805,CHEMBL2072926,1359948,Homo sapiens,Homo sapiens,D,=,0.0,%,Activity,,62935,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
244,7349,CHEMBL2069804,CHEMBL2072926,1359947,Homo sapiens,Homo sapiens,D,=,1.5,%,Activity,,62935,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
245,7350,CHEMBL2069803,CHEMBL2072926,1359946,Homo sapiens,Homo sapiens,D,=,1.5,%,Activity,,62935,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
246,7351,CHEMBL2069802,CHEMBL2072926,1359945,Homo sapiens,Homo sapiens,D,=,0.0,%,Activity,,62935,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
247,7352,CHEMBL2069801,CHEMBL2072926,1359944,Homo sapiens,Homo sapiens,D,=,0.0,%,Activity,,62935,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
248,7353,CHEMBL2069800,CHEMBL2072926,1359943,Homo sapiens,Homo sapiens,D,=,0.0,%,Activity,,62935,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
249,7354,CHEMBL2069806,CHEMBL2072926,1359949,Homo sapiens,Homo sapiens,D,=,0.0,%,Activity,,62935,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
250,7355,CHEMBL2069921,CHEMBL2072926,1360065,Homo sapiens,Homo sapiens,D,=,0.9,%,Activity,,62935,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
251,7356,CHEMBL1504335,CHEMBL2072926,928219,Homo sapiens,Homo sapiens,D,=,1.5,%,Activity,,62935,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
252,7357,CHEMBL2087421,CHEMBL2091459,1365083,,Homo sapiens,H,=,-4.0,%,Inhibition,,64922,10163,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 2C8
253,7358,CHEMBL2147070,CHEMBL2149445,1420566,,Homo sapiens,H,>,50000.0,nM,IC50,,65299,10163,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 2C8
254,7359,CHEMBL2152252,CHEMBL2156886,1422928,Homo sapiens,Homo sapiens,D,=,2331.0,nM,IC50,,65587,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
255,7360,CHEMBL1933349,CHEMBL2160811,1270807,Homo sapiens,Homo sapiens,D,=,2700.0,nM,IC50,,65639,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
256,7361,CHEMBL2170062,CHEMBL2173533,1429542,Homo sapiens,Homo sapiens,D,>,10000.0,nM,IC50,,65948,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
257,7362,CHEMBL2170062,CHEMBL2173611,1429542,Homo sapiens,Homo sapiens,D,>,10000.0,nM,IC50,,65948,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
258,7363,CHEMBL2001019,CHEMBL2175024,1322310,Homo sapiens,Homo sapiens,D,>,30000.0,nM,IC50,,65996,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
259,7364,CHEMBL2181817,CHEMBL2185183,1442646,Homo sapiens,Homo sapiens,D,=,1800.0,nM,IC50,,66527,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
260,7365,CHEMBL457,CHEMBL2185184,2994,Homo sapiens,Homo sapiens,D,=,95000.0,nM,IC50,,66527,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
261,7366,CHEMBL2181817,CHEMBL2185203,1442646,,Homo sapiens,H,=,28000.0,nM,IC50,,66527,10163,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 2C8
262,7367,CHEMBL457,CHEMBL2185203,2994,,Homo sapiens,H,=,4100.0,nM,IC50,,66527,10163,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 2C8
263,7368,CHEMBL2181817,CHEMBL2185204,1442646,Homo sapiens,Homo sapiens,D,=,20000.0,nM,Ki,,66527,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
264,7369,CHEMBL2181817,CHEMBL2185204,1442646,Homo sapiens,Homo sapiens,D,=,0.21,/min,Kinact,,66527,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
265,7370,CHEMBL2177831,CHEMBL2186228,1438620,Homo sapiens,Homo sapiens,D,>,10000.0,nM,IC50,,66536,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
266,7371,CHEMBL2177819,CHEMBL2186228,1438608,Homo sapiens,Homo sapiens,D,>,10000.0,nM,IC50,,66536,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
267,7372,CHEMBL2177818,CHEMBL2186228,1438607,Homo sapiens,Homo sapiens,D,>,10000.0,nM,IC50,,66536,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
268,7373,CHEMBL2177836,CHEMBL2186228,1438625,Homo sapiens,Homo sapiens,D,=,1000.0,nM,IC50,,66536,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
269,7374,CHEMBL2203661,CHEMBL2208572,1443267,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Active,66821,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
270,7375,CHEMBL2204469,CHEMBL2209442,1444083,,Homo sapiens,H,=,16000.0,nM,IC50,,66852,10163,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 2C8
271,7376,CHEMBL2332926,CHEMBL2342499,1522560,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,72575,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
272,7377,CHEMBL2331575,CHEMBL2342499,1523000,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,72575,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
273,7378,CHEMBL2332927,CHEMBL2342499,1522561,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,72575,10163,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2C8
