,Unnamed: 0,compound_id,assay_id,compound_molregno,assay_organism,td_organism,relationship_type,standard_relation,standard_value,standard_units,standard_type,activity_comment,doc_id,tid,parent_type,target_type,confidence_score,pref_name
61,180212,CHEMBL3398292,CHEMBL4009128,1830021,Homo sapiens,Homo sapiens,D,=,30000.0,nM,IC50,,104328,105242,PROTEIN,SINGLE PROTEIN,9,NADPH--cytochrome P450 reductase
62,180213,CHEMBL3398293,CHEMBL4009128,1830022,Homo sapiens,Homo sapiens,D,=,32000.0,nM,IC50,,104328,105242,PROTEIN,SINGLE PROTEIN,9,NADPH--cytochrome P450 reductase
63,180214,CHEMBL3398294,CHEMBL4009128,1830023,Homo sapiens,Homo sapiens,D,=,19000.0,nM,IC50,,104328,105242,PROTEIN,SINGLE PROTEIN,9,NADPH--cytochrome P450 reductase
64,180215,CHEMBL15192,CHEMBL4009128,15738,Homo sapiens,Homo sapiens,D,=,11000.0,nM,IC50,,104328,105242,PROTEIN,SINGLE PROTEIN,9,NADPH--cytochrome P450 reductase
65,180216,CHEMBL1976537,CHEMBL4009136,1297828,Homo sapiens,Homo sapiens,D,=,1201.0,micromol/min,Activity,,104328,105242,PROTEIN,SINGLE PROTEIN,9,NADPH--cytochrome P450 reductase
66,180217,CHEMBL4102425,CHEMBL4009136,2242336,Homo sapiens,Homo sapiens,D,=,142.0,micromol/min,Activity,,104328,105242,PROTEIN,SINGLE PROTEIN,9,NADPH--cytochrome P450 reductase
67,180218,CHEMBL4074173,CHEMBL4009136,2214084,Homo sapiens,Homo sapiens,D,=,672.0,micromol/min,Activity,,104328,105242,PROTEIN,SINGLE PROTEIN,9,NADPH--cytochrome P450 reductase
68,180219,CHEMBL4094677,CHEMBL4009136,2234588,Homo sapiens,Homo sapiens,D,=,835.0,micromol/min,Activity,,104328,105242,PROTEIN,SINGLE PROTEIN,9,NADPH--cytochrome P450 reductase
69,180220,CHEMBL4080037,CHEMBL4009136,2219948,Homo sapiens,Homo sapiens,D,=,891.0,micromol/min,Activity,,104328,105242,PROTEIN,SINGLE PROTEIN,9,NADPH--cytochrome P450 reductase
70,180221,CHEMBL4098063,CHEMBL4009136,2237974,Homo sapiens,Homo sapiens,D,=,818.0,micromol/min,Activity,,104328,105242,PROTEIN,SINGLE PROTEIN,9,NADPH--cytochrome P450 reductase
71,180222,CHEMBL4086536,CHEMBL4009136,2226447,Homo sapiens,Homo sapiens,D,=,400.0,micromol/min,Activity,,104328,105242,PROTEIN,SINGLE PROTEIN,9,NADPH--cytochrome P450 reductase
72,180223,CHEMBL4065098,CHEMBL4009136,2205009,Homo sapiens,Homo sapiens,D,=,796.0,micromol/min,Activity,,104328,105242,PROTEIN,SINGLE PROTEIN,9,NADPH--cytochrome P450 reductase
73,180224,CHEMBL4094299,CHEMBL4009136,2234210,Homo sapiens,Homo sapiens,D,=,1014.0,micromol/min,Activity,,104328,105242,PROTEIN,SINGLE PROTEIN,9,NADPH--cytochrome P450 reductase
74,180225,CHEMBL4073692,CHEMBL4009136,2213603,Homo sapiens,Homo sapiens,D,=,1382.0,micromol/min,Activity,,104328,105242,PROTEIN,SINGLE PROTEIN,9,NADPH--cytochrome P450 reductase
75,180226,CHEMBL38066,CHEMBL4009136,53589,Homo sapiens,Homo sapiens,D,=,1221.0,micromol/min,Activity,,104328,105242,PROTEIN,SINGLE PROTEIN,9,NADPH--cytochrome P450 reductase
76,180227,CHEMBL3398290,CHEMBL4009136,1830019,Homo sapiens,Homo sapiens,D,=,1437.0,micromol/min,Activity,,104328,105242,PROTEIN,SINGLE PROTEIN,9,NADPH--cytochrome P450 reductase
77,180228,CHEMBL394882,CHEMBL4009136,405983,Homo sapiens,Homo sapiens,D,=,1427.0,micromol/min,Activity,,104328,105242,PROTEIN,SINGLE PROTEIN,9,NADPH--cytochrome P450 reductase
78,180229,CHEMBL2158088,CHEMBL4009136,1424621,Homo sapiens,Homo sapiens,D,=,905.0,micromol/min,Activity,,104328,105242,PROTEIN,SINGLE PROTEIN,9,NADPH--cytochrome P450 reductase
79,180230,CHEMBL3398291,CHEMBL4009136,1830020,Homo sapiens,Homo sapiens,D,=,659.0,micromol/min,Activity,,104328,105242,PROTEIN,SINGLE PROTEIN,9,NADPH--cytochrome P450 reductase
80,180231,CHEMBL3398292,CHEMBL4009136,1830021,Homo sapiens,Homo sapiens,D,=,782.0,micromol/min,Activity,,104328,105242,PROTEIN,SINGLE PROTEIN,9,NADPH--cytochrome P450 reductase
81,180232,CHEMBL3398293,CHEMBL4009136,1830022,Homo sapiens,Homo sapiens,D,=,812.0,micromol/min,Activity,,104328,105242,PROTEIN,SINGLE PROTEIN,9,NADPH--cytochrome P450 reductase
82,180233,CHEMBL3398294,CHEMBL4009136,1830023,Homo sapiens,Homo sapiens,D,=,764.0,micromol/min,Activity,,104328,105242,PROTEIN,SINGLE PROTEIN,9,NADPH--cytochrome P450 reductase
83,180234,CHEMBL441441,CHEMBL4009136,98605,Homo sapiens,Homo sapiens,D,=,1010.0,micromol/min,Activity,,104328,105242,PROTEIN,SINGLE PROTEIN,9,NADPH--cytochrome P450 reductase
84,180235,CHEMBL2268881,CHEMBL4009136,1486168,Homo sapiens,Homo sapiens,D,=,1011.0,micromol/min,Activity,,104328,105242,PROTEIN,SINGLE PROTEIN,9,NADPH--cytochrome P450 reductase
85,180236,CHEMBL4087864,CHEMBL4009136,2227775,Homo sapiens,Homo sapiens,D,=,1422.0,micromol/min,Activity,,104328,105242,PROTEIN,SINGLE PROTEIN,9,NADPH--cytochrome P450 reductase
86,180237,CHEMBL272253,CHEMBL4009136,441292,Homo sapiens,Homo sapiens,D,=,852.0,micromol/min,Activity,,104328,105242,PROTEIN,SINGLE PROTEIN,9,NADPH--cytochrome P450 reductase
87,180238,CHEMBL15192,CHEMBL4009136,15738,Homo sapiens,Homo sapiens,D,=,923.0,micromol/min,Activity,,104328,105242,PROTEIN,SINGLE PROTEIN,9,NADPH--cytochrome P450 reductase
88,180239,CHEMBL60786,CHEMBL4021189,98918,Homo sapiens,Homo sapiens,D,=,2.0,umol/L/min,Activity,,104765,105242,PROTEIN,SINGLE PROTEIN,9,NADPH--cytochrome P450 reductase
89,180240,CHEMBL590,CHEMBL4021189,19344,Homo sapiens,Homo sapiens,D,=,2.1,umol/L/min,Activity,,104765,105242,PROTEIN,SINGLE PROTEIN,9,NADPH--cytochrome P450 reductase
90,180241,CHEMBL4086687,CHEMBL4021189,2226598,Homo sapiens,Homo sapiens,D,=,0.9,umol/L/min,Activity,,104765,105242,PROTEIN,SINGLE PROTEIN,9,NADPH--cytochrome P450 reductase
91,180242,CHEMBL4101132,CHEMBL4021189,2241043,Homo sapiens,Homo sapiens,D,=,1.1,umol/L/min,Activity,,104765,105242,PROTEIN,SINGLE PROTEIN,9,NADPH--cytochrome P450 reductase
92,180243,CHEMBL93347,CHEMBL4021189,152307,Homo sapiens,Homo sapiens,D,=,1.2,umol/L/min,Activity,,104765,105242,PROTEIN,SINGLE PROTEIN,9,NADPH--cytochrome P450 reductase
93,180244,CHEMBL4078694,CHEMBL4021189,2218605,Homo sapiens,Homo sapiens,D,=,1.1,umol/L/min,Activity,,104765,105242,PROTEIN,SINGLE PROTEIN,9,NADPH--cytochrome P450 reductase
94,180245,CHEMBL302418,CHEMBL4021189,98949,Homo sapiens,Homo sapiens,D,=,1.2,umol/L/min,Activity,,104765,105242,PROTEIN,SINGLE PROTEIN,9,NADPH--cytochrome P450 reductase
95,180246,CHEMBL4094475,CHEMBL4042823,2234386,Homo sapiens,Homo sapiens,D,=,50.0,%,Drug metabolism,,105523,105242,PROTEIN,SINGLE PROTEIN,9,NADPH--cytochrome P450 reductase
