,Unnamed: 0,compound_id,assay_id,compound_molregno,assay_organism,td_organism,relationship_type,standard_relation,standard_value,standard_units,standard_type,activity_comment,doc_id,tid,parent_type,target_type,confidence_score,pref_name
54,180008,CHEMBL3347549,CHEMBL3391326,1796980,Homo sapiens,Homo sapiens,D,=,68000.0,nM,IC50,,85884,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
55,180009,CHEMBL3347543,CHEMBL3391326,1796974,Homo sapiens,Homo sapiens,D,=,48000.0,nM,IC50,,85884,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
56,180010,CHEMBL3347542,CHEMBL3391326,1796973,Homo sapiens,Homo sapiens,D,=,88000.0,nM,IC50,,85884,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
57,180011,CHEMBL3347525,CHEMBL3391326,1796956,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,85884,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
58,180012,CHEMBL3347524,CHEMBL3391326,1796955,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,85884,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
59,180013,CHEMBL3347503,CHEMBL3391326,1796934,Homo sapiens,Homo sapiens,D,=,68000.0,nM,IC50,,85884,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
60,180014,CHEMBL3347502,CHEMBL3391326,1796933,Homo sapiens,Homo sapiens,D,=,31000.0,nM,IC50,,85884,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
61,180015,CHEMBL3347501,CHEMBL3391326,1796932,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,85884,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
62,180016,CHEMBL3347492,CHEMBL3391326,1796923,Homo sapiens,Homo sapiens,D,=,40000.0,nM,IC50,,85884,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
63,180017,CHEMBL3347491,CHEMBL3391326,1796922,Homo sapiens,Homo sapiens,D,=,46000.0,nM,IC50,,85884,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
64,180018,CHEMBL3347584,CHEMBL3391327,1797016,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,85884,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
65,180019,CHEMBL3347583,CHEMBL3391327,1797015,Homo sapiens,Homo sapiens,D,=,27000.0,nM,IC50,,85884,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
66,180020,CHEMBL3347567,CHEMBL3391327,1796998,Homo sapiens,Homo sapiens,D,=,79000.0,nM,IC50,,85884,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
67,180021,CHEMBL3347566,CHEMBL3391327,1796997,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,85884,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
