,Unnamed: 0,compound_id,assay_id,compound_molregno,assay_organism,td_organism,relationship_type,standard_relation,standard_value,standard_units,standard_type,activity_comment,doc_id,tid,parent_type,target_type,confidence_score,pref_name
139,41650,CHEMBL3919907,CHEMBL3882751,2129278,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
140,41651,CHEMBL3896099,CHEMBL3882751,2105470,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
141,41652,CHEMBL3959459,CHEMBL3882751,2168830,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
142,41653,CHEMBL3907889,CHEMBL3882751,2117260,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
143,41654,CHEMBL3920290,CHEMBL3882751,2129661,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
144,41655,CHEMBL3913451,CHEMBL3882751,2122822,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
145,41656,CHEMBL3975527,CHEMBL3882751,2184898,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
146,41657,CHEMBL3904216,CHEMBL3882751,2113587,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
147,41658,CHEMBL3984804,CHEMBL3882751,2194175,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
148,41659,CHEMBL3907455,CHEMBL3882751,2116826,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
149,41660,CHEMBL3973178,CHEMBL3882751,2182549,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
150,41661,CHEMBL3938064,CHEMBL3882751,2147435,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
151,41662,CHEMBL3911793,CHEMBL3882751,2121164,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
152,41663,CHEMBL3958077,CHEMBL3882751,2167448,Homo sapiens,Homo sapiens,D,<,30.0,%,Inhibition,,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
153,41664,CHEMBL3958877,CHEMBL3882751,2168248,Homo sapiens,Homo sapiens,D,>=,30.0,%,Inhibition,,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
154,41665,CHEMBL3925329,CHEMBL3882751,2134700,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
155,41666,CHEMBL3939514,CHEMBL3882751,2148885,Homo sapiens,Homo sapiens,D,<,30.0,%,Inhibition,,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
156,41667,CHEMBL3982337,CHEMBL3882751,2191708,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
157,41668,CHEMBL3905063,CHEMBL3882751,2114434,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
158,41669,CHEMBL3945577,CHEMBL3882751,2154948,Homo sapiens,Homo sapiens,D,>=,30.0,%,Inhibition,,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
159,41670,CHEMBL3957953,CHEMBL3882751,2167324,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
160,41671,CHEMBL3986794,CHEMBL3882751,2196165,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
161,41672,CHEMBL3891934,CHEMBL3882751,2101305,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
162,41673,CHEMBL3967945,CHEMBL3882751,2177316,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
163,41674,CHEMBL3930092,CHEMBL3882751,2139463,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
164,41675,CHEMBL3959881,CHEMBL3882751,2169252,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
165,41676,CHEMBL3973768,CHEMBL3882751,2183139,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
166,41677,CHEMBL3920374,CHEMBL3882751,2129745,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
167,41678,CHEMBL3902840,CHEMBL3882751,2112211,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
168,41679,CHEMBL3953572,CHEMBL3882751,2162943,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
169,41680,CHEMBL3962781,CHEMBL3882751,2172152,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
170,41681,CHEMBL3917384,CHEMBL3882751,2126755,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
171,41682,CHEMBL3891132,CHEMBL3882751,2100503,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
172,41683,CHEMBL3964049,CHEMBL3882751,2173420,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
173,41684,CHEMBL3974498,CHEMBL3882751,2183869,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
174,41685,CHEMBL3945389,CHEMBL3882751,2154760,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
175,41686,CHEMBL3889986,CHEMBL3882751,2099357,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
176,41687,CHEMBL3983390,CHEMBL3882751,2192761,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
177,41688,CHEMBL3892312,CHEMBL3882751,2101683,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
178,41689,CHEMBL3932281,CHEMBL3882751,2141652,Homo sapiens,Homo sapiens,D,<,30.0,%,Inhibition,,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
179,41690,CHEMBL3901677,CHEMBL3882751,2111048,Homo sapiens,Homo sapiens,D,>=,30.0,%,Inhibition,,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
180,41691,CHEMBL3893307,CHEMBL3882751,2102678,Homo sapiens,Homo sapiens,D,>=,30.0,%,Inhibition,,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
181,41692,CHEMBL3943845,CHEMBL3882751,2153216,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
182,41693,CHEMBL3918878,CHEMBL3882751,2128249,Homo sapiens,Homo sapiens,D,,,,Inhibition,,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
183,41694,CHEMBL3920343,CHEMBL3882751,2129714,Homo sapiens,Homo sapiens,D,<,30.0,%,Inhibition,,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
184,41695,CHEMBL3897253,CHEMBL3882751,2106624,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
185,41696,CHEMBL3927075,CHEMBL3882751,2136446,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
186,41697,CHEMBL3951183,CHEMBL3882751,2160554,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
187,41698,CHEMBL3970897,CHEMBL3882751,2180268,Homo sapiens,Homo sapiens,D,,,,Inhibition,,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
188,41699,CHEMBL3898681,CHEMBL3882751,2108052,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
189,41700,CHEMBL3980139,CHEMBL3882751,2189517,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
190,41701,CHEMBL3934256,CHEMBL3882751,2143627,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
191,41702,CHEMBL3940899,CHEMBL3882751,2150270,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
192,41703,CHEMBL3942405,CHEMBL3882751,2151776,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
193,41704,CHEMBL3928725,CHEMBL3882751,2138096,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
194,41705,CHEMBL3920119,CHEMBL3882751,2129490,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
195,41706,CHEMBL3901753,CHEMBL3882751,2111124,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
196,41707,CHEMBL3893277,CHEMBL3882751,2102648,Homo sapiens,Homo sapiens,D,>=,30.0,%,Inhibition,,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
197,41708,CHEMBL3912950,CHEMBL3882751,2122321,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
198,41709,CHEMBL3893010,CHEMBL3882751,2102381,Homo sapiens,Homo sapiens,D,,,,Inhibition,,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
199,41710,CHEMBL3949325,CHEMBL3882751,2158696,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
200,41711,CHEMBL3966950,CHEMBL3882751,2176321,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
201,41712,CHEMBL3897281,CHEMBL3882751,2106652,Homo sapiens,Homo sapiens,D,>=,30.0,%,Inhibition,,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
202,41713,CHEMBL3951986,CHEMBL3882751,2161357,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
203,41714,CHEMBL3975086,CHEMBL3882751,2184457,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
204,41715,CHEMBL3939768,CHEMBL3882751,2149139,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
205,41716,CHEMBL3981411,CHEMBL3882751,2190782,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
206,41717,CHEMBL3924677,CHEMBL3882751,2134048,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
207,41718,CHEMBL3981663,CHEMBL3882751,2191034,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
208,41719,CHEMBL3936145,CHEMBL3882751,2145516,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
209,41720,CHEMBL3893669,CHEMBL3882751,2103040,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
210,41721,CHEMBL3976223,CHEMBL3882751,2185594,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
211,41722,CHEMBL3938556,CHEMBL3882751,2147927,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
212,41723,CHEMBL3944486,CHEMBL3882751,2153857,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
213,41724,CHEMBL3941421,CHEMBL3882751,2150792,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
214,41725,CHEMBL3967361,CHEMBL3882751,2176732,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
215,41726,CHEMBL3894874,CHEMBL3882751,2104245,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
216,41727,CHEMBL3981088,CHEMBL3882751,2190459,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
217,41728,CHEMBL3957802,CHEMBL3882751,2167173,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
218,41729,CHEMBL3985008,CHEMBL3882751,2194379,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
219,41730,CHEMBL3958540,CHEMBL3882751,2167911,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
220,41731,CHEMBL3974667,CHEMBL3882751,2184038,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
221,41732,CHEMBL3982662,CHEMBL3882751,2192033,Homo sapiens,Homo sapiens,D,<,30.0,%,Inhibition,,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
222,41733,CHEMBL3950702,CHEMBL3882751,2160073,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
223,41734,CHEMBL3955294,CHEMBL3882751,2164665,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
224,41735,CHEMBL3904390,CHEMBL3882751,2113761,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
225,41736,CHEMBL3908074,CHEMBL3882751,2117445,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
226,41737,CHEMBL3958128,CHEMBL3882751,2167499,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
227,41738,CHEMBL3930071,CHEMBL3882751,2139442,Homo sapiens,Homo sapiens,D,,,,Inhibition,,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
228,41739,CHEMBL3937114,CHEMBL3882751,2146485,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
229,41740,CHEMBL3915531,CHEMBL3882751,2124902,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
230,41741,CHEMBL3977488,CHEMBL3882751,2186859,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
231,41742,CHEMBL3966785,CHEMBL3882751,2176156,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
232,41743,CHEMBL3928684,CHEMBL3882751,2138055,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
233,41744,CHEMBL3891078,CHEMBL3882751,2100449,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
234,41745,CHEMBL3900678,CHEMBL3882751,2110049,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
235,41746,CHEMBL3937430,CHEMBL3882751,2146801,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
236,41747,CHEMBL3927244,CHEMBL3882751,2136615,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
237,41748,CHEMBL3969233,CHEMBL3882751,2178604,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
238,41749,CHEMBL3980490,CHEMBL3882751,2189861,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
239,41750,CHEMBL3893647,CHEMBL3882751,2103018,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
240,41751,CHEMBL3912639,CHEMBL3882751,2122010,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
241,41752,CHEMBL3974637,CHEMBL3882751,2184008,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
242,41753,CHEMBL3948677,CHEMBL3882751,2158048,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
243,41754,CHEMBL3971578,CHEMBL3882751,2180949,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
244,41755,CHEMBL3983066,CHEMBL3882751,2192437,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
245,41756,CHEMBL3905372,CHEMBL3882751,2114743,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
246,41757,CHEMBL3941526,CHEMBL3882751,2150897,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
247,41758,CHEMBL3941494,CHEMBL3882751,2150865,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
248,41759,CHEMBL3962136,CHEMBL3882751,2171507,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
249,41760,CHEMBL3968953,CHEMBL3882751,2178324,Homo sapiens,Homo sapiens,D,,,,Inhibition,,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
250,41761,CHEMBL3978938,CHEMBL3882751,2188309,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
251,41762,CHEMBL3981874,CHEMBL3882751,2191245,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
252,41763,CHEMBL3958083,CHEMBL3882751,2167454,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
253,41764,CHEMBL3963360,CHEMBL3882751,2172731,Homo sapiens,Homo sapiens,D,<,30.0,%,Inhibition,,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
254,41765,CHEMBL3984592,CHEMBL3882751,2193963,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
255,41766,CHEMBL3941119,CHEMBL3882751,2150490,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
256,41767,CHEMBL3908291,CHEMBL3882751,2117662,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
257,41768,CHEMBL3890075,CHEMBL3882751,2099446,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
258,41769,CHEMBL3964663,CHEMBL3882751,2174034,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
259,41770,CHEMBL3962618,CHEMBL3882751,2171989,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
260,41771,CHEMBL3942981,CHEMBL3882751,2152352,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
261,41772,CHEMBL3964895,CHEMBL3882751,2174266,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
262,41773,CHEMBL3920530,CHEMBL3882751,2129901,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
263,41774,CHEMBL3929550,CHEMBL3882751,2138921,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
264,41775,CHEMBL3894637,CHEMBL3882751,2104008,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
265,41776,CHEMBL3952873,CHEMBL3882751,2162244,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
266,41777,CHEMBL3896727,CHEMBL3882751,2106098,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
267,41778,CHEMBL3948650,CHEMBL3882751,2158021,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
268,41779,CHEMBL3932964,CHEMBL3882751,2142335,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
269,41780,CHEMBL3903809,CHEMBL3882751,2113180,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
270,41781,CHEMBL3923267,CHEMBL3882751,2132638,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
271,41782,CHEMBL3969480,CHEMBL3882751,2178851,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
272,41783,CHEMBL3928068,CHEMBL3882751,2137439,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
273,41784,CHEMBL3903451,CHEMBL3882751,2112822,Homo sapiens,Homo sapiens,D,<,30.0,%,Inhibition,,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
274,41785,CHEMBL3903480,CHEMBL3882751,2112851,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
275,41786,CHEMBL3901214,CHEMBL3882751,2110585,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
276,41787,CHEMBL3961686,CHEMBL3882751,2171057,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
277,41788,CHEMBL3928920,CHEMBL3882751,2138291,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
