,compound_id,assay_id,compound_molregno,pref_name,assay_organism,td_organism,relationship_type,standard_relation,standard_value,standard_units,standard_type,activity_comment,doc_id,tid,parent_type,target_type,confidence_score,smiles
3037,CHEMBL1630911,CHEMBL1639399,1053242,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,6900.0,nM,IC50,,54281,65,PROTEIN,SINGLE PROTEIN,9,C[C@]12CC[C@H]3[C@@H](CC=C4CCCC[C@]34CO)[C@@H]1CCC2=O
3038,CHEMBL934,CHEMBL1646910,86284,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,0.0,%,Inhibition,,54664,65,PROTEIN,SINGLE PROTEIN,9,CC(C)(C(=O)c1cccnc1)c2cccnc2
3039,CHEMBL1645407,CHEMBL1646910,1060512,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,1.1,%,Inhibition,,54664,65,PROTEIN,SINGLE PROTEIN,9,Fc1ccc(cc1)C(=O)Nc2cccnc2
3040,CHEMBL1645408,CHEMBL1646910,1060513,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,0.0,%,Inhibition,,54664,65,PROTEIN,SINGLE PROTEIN,9,Clc1ccc(cc1)C(=O)Nc2cccnc2
3041,CHEMBL1645409,CHEMBL1646910,1060514,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,0.1,%,Inhibition,,54664,65,PROTEIN,SINGLE PROTEIN,9,Brc1ccc(cc1)C(=O)Nc2cccnc2
3042,CHEMBL1645412,CHEMBL1646910,1060518,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,0.2,%,Inhibition,,54664,65,PROTEIN,SINGLE PROTEIN,9,O=C(Nc1cccnc1)c2ccc(cc2)C#N
3043,CHEMBL1645413,CHEMBL1646910,1060519,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,0.0,%,Inhibition,,54664,65,PROTEIN,SINGLE PROTEIN,9,[O-][N+](=O)c1ccc(cc1)C(=O)Nc2cccnc2
3044,CHEMBL1645416,CHEMBL1646910,1060522,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,0.5,%,Inhibition,,54664,65,PROTEIN,SINGLE PROTEIN,9,Fc1ccc(cc1F)C(=O)Nc2cccnc2
3045,CHEMBL1645418,CHEMBL1646910,1060524,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,0.0,%,Inhibition,,54664,65,PROTEIN,SINGLE PROTEIN,9,Fc1cc(F)c(cc1F)C(=O)Nc2cccnc2
3046,CHEMBL9298,CHEMBL1646911,4920,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,30.0,nM,IC50,,54664,65,PROTEIN,SINGLE PROTEIN,9,N#Cc1ccc(cc1)C2CCCc3cncn23
3047,CHEMBL428780,CHEMBL1656356,438824,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,0.0,%,Inhibition,,54803,65,PROTEIN,SINGLE PROTEIN,9,C(c1ccc(nc1)c2ccccc2)n3ccnc3
3048,CHEMBL1235146,CHEMBL1656356,697496,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,5.0,%,Inhibition,,54803,65,PROTEIN,SINGLE PROTEIN,9,C(c1ccc(cc1)c2ccccc2)n3ccnc3
3049,CHEMBL1651494,CHEMBL1656356,1063899,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,38.0,%,Inhibition,,54803,65,PROTEIN,SINGLE PROTEIN,9,Cc1cc(C)cc(Cn2ccnc2)c1
3050,CHEMBL1651496,CHEMBL1656356,1063902,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,38.0,%,Inhibition,,54803,65,PROTEIN,SINGLE PROTEIN,9,C(c1ccccc1c2ccccc2)n3ccnc3
3051,CHEMBL1651497,CHEMBL1656356,1063903,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,38.0,%,Inhibition,,54803,65,PROTEIN,SINGLE PROTEIN,9,C(c1cccc(c1)c2ccccc2)n3ccnc3
3052,CHEMBL1651507,CHEMBL1656356,1063923,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,38.0,%,Inhibition,,54803,65,PROTEIN,SINGLE PROTEIN,9,c1ccc(cc1)C(c2ccccc2)(c3ccccc3)n4ccnc4
3053,CHEMBL1651508,CHEMBL1656356,1063924,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,38.0,%,Inhibition,,54803,65,PROTEIN,SINGLE PROTEIN,9,C(n1ccnc1)C(c2ccccc2)(c3ccccc3)c4ccccc4
3054,CHEMBL1651509,CHEMBL1656356,1063925,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,38.0,%,Inhibition,,54803,65,PROTEIN,SINGLE PROTEIN,9,C(CC(c1ccccc1)(c2ccccc2)c3ccccc3)n4ccnc4
3055,CHEMBL403598,CHEMBL1656356,438441,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,72.0,%,Inhibition,,54803,65,PROTEIN,SINGLE PROTEIN,9,C(c1cc(cs1)c2ccccc2)n3ccnc3
3056,CHEMBL1651492,CHEMBL1656356,1063896,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,12.0,%,Inhibition,,54803,65,PROTEIN,SINGLE PROTEIN,9,Cc1ccccc1Cn2ccnc2
3057,CHEMBL1651493,CHEMBL1656356,1063897,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,12.0,%,Inhibition,,54803,65,PROTEIN,SINGLE PROTEIN,9,Cc1cccc(Cn2ccnc2)c1
3058,CHEMBL1651495,CHEMBL1656356,1063901,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,12.0,%,Inhibition,,54803,65,PROTEIN,SINGLE PROTEIN,9,Cc1c(C)c(C)c(Cn2ccnc2)c(C)c1C
3059,CHEMBL1651498,CHEMBL1656356,1063905,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,12.0,%,Inhibition,,54803,65,PROTEIN,SINGLE PROTEIN,9,C(c1cc(cc(c1)c2ccccc2)c3ccccc3)n4ccnc4
3060,CHEMBL1651505,CHEMBL1656356,1063921,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,12.0,%,Inhibition,,54803,65,PROTEIN,SINGLE PROTEIN,9,C(n1ccnc1)C23CC4CC(CC(C4)C2)C3
3061,CHEMBL1651506,CHEMBL1656356,1063922,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,12.0,%,Inhibition,,54803,65,PROTEIN,SINGLE PROTEIN,9,C(n1cnc2ccccc12)C34CC5CC(CC(C5)C3)C4
3062,CHEMBL1651514,CHEMBL1656356,1063931,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,12.0,%,Inhibition,,54803,65,PROTEIN,SINGLE PROTEIN,9,C(c1ccc(s1)c2ccccc2)n3ccnc3
3063,CHEMBL1651513,CHEMBL1656356,1063930,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,38.0,%,Inhibition,,54803,65,PROTEIN,SINGLE PROTEIN,9,C(c1oc(cc1)c2ccccc2)n3ccnc3
3064,CHEMBL14192,CHEMBL1656356,13402,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Active,54803,65,PROTEIN,SINGLE PROTEIN,9,C(c1ccccc1)n2ccnc2
3065,CHEMBL441367,CHEMBL1656356,354102,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Active,54803,65,PROTEIN,SINGLE PROTEIN,9,Clc1ccc(Cn2ccnc2)cc1
3066,CHEMBL212741,CHEMBL1656356,354134,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Active,54803,65,PROTEIN,SINGLE PROTEIN,9,Cc1ccc(Cn2ccnc2)cc1
3067,CHEMBL1649605,CHEMBL1656356,1063900,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Active,54803,65,PROTEIN,SINGLE PROTEIN,9,Cc1cc(C)c(Cn2ccnc2)c(C)c1
3068,CHEMBL934,CHEMBL1656356,86284,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Active,54803,65,PROTEIN,SINGLE PROTEIN,9,CC(C)(C(=O)c1cccnc1)c2cccnc2
3069,CHEMBL681,CHEMBL1656356,29090,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Active,54803,65,PROTEIN,SINGLE PROTEIN,9,CCOC(=O)c1cncn1[C@H](C)c2ccccc2
3070,CHEMBL157101,CHEMBL1656356,255904,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Active,54803,65,PROTEIN,SINGLE PROTEIN,9,CC(=O)N1CCN(CC1)c2ccc(OCC3COC(Cn4ccnc4)(O3)c5ccc(Cl)cc5Cl)cc2
3071,CHEMBL347547,CHEMBL1656356,251861,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Active,54803,65,PROTEIN,SINGLE PROTEIN,9,C(c1ccccc1)n2cnc3ccccc23
3072,CHEMBL1444873,CHEMBL1656356,868757,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Active,54803,65,PROTEIN,SINGLE PROTEIN,9,Clc1ccc(Cn2cnc3ccccc23)cc1
3073,CHEMBL1328035,CHEMBL1656356,751919,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Active,54803,65,PROTEIN,SINGLE PROTEIN,9,Cc1ccccc1Cn2cnc3ccccc23
3074,CHEMBL1450329,CHEMBL1656356,874213,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Active,54803,65,PROTEIN,SINGLE PROTEIN,9,Cc1cccc(Cn2cnc3ccccc23)c1
3075,CHEMBL1428763,CHEMBL1656356,852647,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Active,54803,65,PROTEIN,SINGLE PROTEIN,9,Cc1ccc(Cn2cnc3ccccc23)cc1
3076,CHEMBL1651499,CHEMBL1656356,1063914,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Active,54803,65,PROTEIN,SINGLE PROTEIN,9,Cc1cc(C)cc(Cn2cnc3ccccc23)c1
3077,CHEMBL1507088,CHEMBL1656356,930972,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Active,54803,65,PROTEIN,SINGLE PROTEIN,9,Cc1cc(C)c(Cn2cnc3ccccc23)c(C)c1
3078,CHEMBL1651500,CHEMBL1656356,1063916,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Active,54803,65,PROTEIN,SINGLE PROTEIN,9,Cc1c(C)c(C)c(Cn2cnc3ccccc23)c(C)c1C
3079,CHEMBL1651501,CHEMBL1656356,1063917,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Active,54803,65,PROTEIN,SINGLE PROTEIN,9,C(c1ccccc1c2ccccc2)n3cnc4ccccc34
3080,CHEMBL1651502,CHEMBL1656356,1063918,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Active,54803,65,PROTEIN,SINGLE PROTEIN,9,C(c1cccc(c1)c2ccccc2)n3cnc4ccccc34
3081,CHEMBL1651503,CHEMBL1656356,1063919,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Active,54803,65,PROTEIN,SINGLE PROTEIN,9,C(c1ccc(cc1)c2ccccc2)n3cnc4ccccc34
3082,CHEMBL1651504,CHEMBL1656356,1063920,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Active,54803,65,PROTEIN,SINGLE PROTEIN,9,C(c1cc(cc(c1)c2ccccc2)c3ccccc3)n4cnc5ccccc45
3083,CHEMBL1651510,CHEMBL1656356,1063926,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Active,54803,65,PROTEIN,SINGLE PROTEIN,9,c1ccc(cc1)C(c2ccccc2)(c3ccccc3)n4cnc5ccccc45
3084,CHEMBL1651511,CHEMBL1656356,1063927,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Active,54803,65,PROTEIN,SINGLE PROTEIN,9,C(n1cnc2ccccc12)C(c3ccccc3)(c4ccccc4)c5ccccc5
3085,CHEMBL1651512,CHEMBL1656356,1063928,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Active,54803,65,PROTEIN,SINGLE PROTEIN,9,C(CC(c1ccccc1)(c2ccccc2)c3ccccc3)n4cnc5ccccc45
3086,CHEMBL488513,CHEMBL1671282,449999,Cytochrome P450 19A1,,Homo sapiens,H,>,16200.0,nM,IC50,,55296,65,PROTEIN,SINGLE PROTEIN,8,CCC[C@H]1C[C@H]2OC(=O)c3c(O)c(OC)c(OC)cc3[C@H]2O1
3087,CHEMBL1668326,CHEMBL1671282,1066955,Cytochrome P450 19A1,,Homo sapiens,H,>,16900.0,nM,IC50,,55296,65,PROTEIN,SINGLE PROTEIN,8,CCC[C@H]1C[C@H]2OC(=O)c3c(O)c(O)c(OC)cc3[C@H]2O1
3088,CHEMBL1668327,CHEMBL1671282,1066956,Cytochrome P450 19A1,,Homo sapiens,H,>,16100.0,nM,IC50,,55296,65,PROTEIN,SINGLE PROTEIN,8,CCC[C@H](O)C[C@@H]1Cc2cc(OC)c(OC)c(O)c2C(=O)O1
3089,CHEMBL1668328,CHEMBL1671282,1066957,Cytochrome P450 19A1,,Homo sapiens,H,>,16800.0,nM,IC50,,55296,65,PROTEIN,SINGLE PROTEIN,8,CCC[C@H](O)C[C@@H]1Cc2cc(OC)c(O)c(O)c2C(=O)O1
3090,CHEMBL488848,CHEMBL1671282,450002,Cytochrome P450 19A1,,Homo sapiens,H,>,15300.0,nM,IC50,,55296,65,PROTEIN,SINGLE PROTEIN,8,CCC[C@@H](O)C[C@H]1OC(=O)c2c(O)c(OC)c(OC)cc2[C@H]1O
3091,CHEMBL1668329,CHEMBL1671282,1066959,Cytochrome P450 19A1,,Homo sapiens,H,>,16200.0,nM,IC50,,55296,65,PROTEIN,SINGLE PROTEIN,8,CCCC(=O)CC[C@H]1OC(=O)c2c(O)c(OC)c(OC)cc12
3092,CHEMBL157101,CHEMBL1671282,255904,Cytochrome P450 19A1,,Homo sapiens,H,=,2400.0,nM,IC50,,55296,65,PROTEIN,SINGLE PROTEIN,8,CC(=O)N1CCN(CC1)c2ccc(OCC3COC(Cn4ccnc4)(O3)c5ccc(Cl)cc5Cl)cc2
3093,CHEMBL464432,CHEMBL1669904,464999,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Active,55309,65,PROTEIN,SINGLE PROTEIN,9,O[C@H]1C[C@H]2[C@@H](NC(=O)c3c(O)c4OCOc4cc23)[C@H](O)[C@@H]1O
3094,CHEMBL108425,CHEMBL1681078,179133,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,0.5,nM,IC50,,55671,65,PROTEIN,SINGLE PROTEIN,9,Brc1ccc(CN(c2ccc(cc2)C#N)n3cnnc3)cc1
3095,CHEMBL430879,CHEMBL1681078,179664,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,100.0,nM,IC50,,55671,65,PROTEIN,SINGLE PROTEIN,9,NS(=O)(=O)Oc1ccc(CN(c2ccc(cc2)C#N)n3cnnc3)cc1
3096,CHEMBL108483,CHEMBL1681078,179134,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,0.82,nM,IC50,,55671,65,PROTEIN,SINGLE PROTEIN,9,NS(=O)(=O)Oc1ccc(CN(c2ccc(cc2)C#N)n3cnnc3)cc1Br
3097,CHEMBL598199,CHEMBL1681078,596301,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,2.0,nM,IC50,,55671,65,PROTEIN,SINGLE PROTEIN,9,NS(=O)(=O)Oc1ccc(cc1)c2cc(Cn3cncn3)ccc2C#N
3098,CHEMBL592131,CHEMBL1681078,596374,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,0.5,nM,IC50,,55671,65,PROTEIN,SINGLE PROTEIN,9,NS(=O)(=O)Oc1ccc(cc1Cl)c2cc(Cn3cncn3)ccc2C#N
3099,CHEMBL1672974,CHEMBL1681078,1070487,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,0.1,nM,IC50,,55671,65,PROTEIN,SINGLE PROTEIN,9,NS(=O)(=O)Oc1ccc(cc1)c2cc(ccc2C#N)N(Cc3ccccc3)n4cnnc4
3100,CHEMBL1672975,CHEMBL1681078,1070488,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,0.05,nM,IC50,,55671,65,PROTEIN,SINGLE PROTEIN,9,NS(=O)(=O)Oc1ccc(cc1)c2cc(ccc2C#N)N(Cc3ccc(Br)cc3)n4cnnc4
3101,CHEMBL1672976,CHEMBL1681078,1070489,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,0.21,nM,IC50,,55671,65,PROTEIN,SINGLE PROTEIN,9,NS(=O)(=O)Oc1ccc(CN(c2ccc(C#N)c(c2)c3ccccc3)n4cnnc4)cc1
3102,CHEMBL1672977,CHEMBL1681078,1070490,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,0.15,nM,IC50,,55671,65,PROTEIN,SINGLE PROTEIN,9,NS(=O)(=O)Oc1ccc(CN(c2ccc(C#N)c(c2)c3ccccc3)n4cnnc4)cc1F
3103,CHEMBL1672978,CHEMBL1681078,1070491,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,0.015,nM,IC50,,55671,65,PROTEIN,SINGLE PROTEIN,9,NS(=O)(=O)Oc1ccc(CN(c2ccc(C#N)c(c2)c3ccccc3)n4cnnc4)cc1Cl
3104,CHEMBL1672979,CHEMBL1681078,1070492,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,0.018,nM,IC50,,55671,65,PROTEIN,SINGLE PROTEIN,9,NS(=O)(=O)Oc1ccc(CN(c2ccc(C#N)c(c2)c3ccccc3)n4cnnc4)cc1Br
3105,CHEMBL1672980,CHEMBL1681078,1070493,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,0.015,nM,IC50,,55671,65,PROTEIN,SINGLE PROTEIN,9,COc1ccc(cc1)c2cc(ccc2C#N)N(Cc3ccc(OS(=O)(=O)N)cc3)n4cnnc4
3106,CHEMBL1672981,CHEMBL1681078,1070494,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,0.47,nM,IC50,,55671,65,PROTEIN,SINGLE PROTEIN,9,NS(=O)(=O)Oc1ccc(CN(c2ccc(C#N)c(c2)c3ccc(F)cc3)n4cnnc4)cc1
3107,CHEMBL1672982,CHEMBL1681078,1070495,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,0.75,nM,IC50,,55671,65,PROTEIN,SINGLE PROTEIN,9,NS(=O)(=O)Oc1ccc(CN(c2ccc(C#N)c(c2)c3ccc(cc3)C#N)n4cnnc4)cc1
3108,CHEMBL225499,CHEMBL1694074,374218,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,150.0,nM,IC50,,56092,65,PROTEIN,SINGLE PROTEIN,9,O=C1Oc2cc(OCc3ccccc3)ccc2C(=C1)Cn4ccnc4
3109,CHEMBL1688893,CHEMBL1694074,1076914,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,114.0,nM,IC50,,56092,65,PROTEIN,SINGLE PROTEIN,9,Cc1cccc(COc2ccc3C(=CC(=O)Oc3c2)Cn4ccnc4)c1
3110,CHEMBL1688891,CHEMBL1694074,1076912,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,113.0,nM,IC50,,56092,65,PROTEIN,SINGLE PROTEIN,9,Fc1cccc(COc2ccc3C(=CC(=O)Oc3c2)Cn4ccnc4)c1
3111,CHEMBL1688890,CHEMBL1694074,1076911,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,130.0,nM,IC50,,56092,65,PROTEIN,SINGLE PROTEIN,9,Clc1cccc(COc2ccc3C(=CC(=O)Oc3c2)Cn4ccnc4)c1
3112,CHEMBL1688892,CHEMBL1694074,1076913,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,235.0,nM,IC50,,56092,65,PROTEIN,SINGLE PROTEIN,9,FC(F)(F)c1cccc(COc2ccc3C(=CC(=O)Oc3c2)Cn4ccnc4)c1
3113,CHEMBL1688894,CHEMBL1694074,1076916,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,207.0,nM,IC50,,56092,65,PROTEIN,SINGLE PROTEIN,9,FC(F)(F)Oc1cccc(COc2ccc3C(=CC(=O)Oc3c2)Cn4ccnc4)c1
3114,CHEMBL1688895,CHEMBL1694074,1076917,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,141.0,nM,IC50,,56092,65,PROTEIN,SINGLE PROTEIN,9,[O-][N+](=O)c1cccc(COc2ccc3C(=CC(=O)Oc3c2)Cn4ccnc4)c1
3115,CHEMBL1688896,CHEMBL1694074,1076918,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,267.0,nM,IC50,,56092,65,PROTEIN,SINGLE PROTEIN,9,Fc1ccc(COc2ccc3C(=CC(=O)Oc3c2)Cn4ccnc4)cc1
3116,CHEMBL1688897,CHEMBL1694074,1076919,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,178.0,nM,IC50,,56092,65,PROTEIN,SINGLE PROTEIN,9,Clc1ccc(COc2ccc3C(=CC(=O)Oc3c2)Cn4ccnc4)cc1
3117,CHEMBL1688898,CHEMBL1694074,1076920,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,127.0,nM,IC50,,56092,65,PROTEIN,SINGLE PROTEIN,9,COc1ccc(COc2ccc3C(=CC(=O)Oc3c2)Cn4ccnc4)cc1
3118,CHEMBL1688899,CHEMBL1694074,1076921,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,481.0,nM,IC50,,56092,65,PROTEIN,SINGLE PROTEIN,9,FC(F)(F)Oc1ccc(COc2ccc3C(=CC(=O)Oc3c2)Cn4ccnc4)cc1
3119,CHEMBL1688900,CHEMBL1694074,1076922,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,169.0,nM,IC50,,56092,65,PROTEIN,SINGLE PROTEIN,9,Fc1cc(F)cc(COc2ccc3C(=CC(=O)Oc3c2)Cn4ccnc4)c1
3120,CHEMBL1688901,CHEMBL1694074,1076923,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,165.0,nM,IC50,,56092,65,PROTEIN,SINGLE PROTEIN,9,Fc1ccc(COc2ccc3C(=CC(=O)Oc3c2)Cn4ccnc4)cc1F
3121,CHEMBL437731,CHEMBL1694074,374175,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,51.0,nM,IC50,,56092,65,PROTEIN,SINGLE PROTEIN,9,O=C1Oc2cc(Oc3ccccc3)ccc2C(=C1)Cn4ccnc4
3122,CHEMBL1688902,CHEMBL1694074,1076925,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,72.0,nM,IC50,,56092,65,PROTEIN,SINGLE PROTEIN,9,Fc1cccc(Oc2ccc3C(=CC(=O)Oc3c2)Cn4ccnc4)c1
3123,CHEMBL1688903,CHEMBL1694074,1076926,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,72.0,nM,IC50,,56092,65,PROTEIN,SINGLE PROTEIN,9,Clc1cccc(Oc2ccc3C(=CC(=O)Oc3c2)Cn4ccnc4)c1
3124,CHEMBL1688904,CHEMBL1694074,1076927,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,292.0,nM,IC50,,56092,65,PROTEIN,SINGLE PROTEIN,9,COc1cccc(Oc2ccc3C(=CC(=O)Oc3c2)Cn4ccnc4)c1
3125,CHEMBL1688905,CHEMBL1694074,1076928,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,690.0,nM,IC50,,56092,65,PROTEIN,SINGLE PROTEIN,9,Cc1ccc(Oc2ccc3C(=CC(=O)Oc3c2)Cn4ccnc4)cc1
3126,CHEMBL1688906,CHEMBL1694074,1076929,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,112.0,nM,IC50,,56092,65,PROTEIN,SINGLE PROTEIN,9,Clc1ccc(Oc2ccc3C(=CC(=O)Oc3c2)Cn4ccnc4)cc1
3127,CHEMBL1688907,CHEMBL1694074,1076930,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,164.0,nM,IC50,,56092,65,PROTEIN,SINGLE PROTEIN,9,O=C1Oc2cc(Oc3ccc(cc3)C#N)ccc2C(=C1)Cn4ccnc4
3128,CHEMBL1688908,CHEMBL1694074,1076931,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,296.0,nM,IC50,,56092,65,PROTEIN,SINGLE PROTEIN,9,CC(=O)c1ccc(Oc2ccc3C(=CC(=O)Oc3c2)Cn4ccnc4)cc1
3129,CHEMBL1688909,CHEMBL1694074,1076932,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,81.0,nM,IC50,,56092,65,PROTEIN,SINGLE PROTEIN,9,CN(C)c1ccc(Oc2ccc3C(=CC(=O)Oc3c2)Cn4ccnc4)cc1
3130,CHEMBL1688910,CHEMBL1694074,1076933,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,70.0,nM,IC50,,56092,65,PROTEIN,SINGLE PROTEIN,9,Fc1cc(F)cc(Oc2ccc3C(=CC(=O)Oc3c2)Cn4ccnc4)c1
3131,CHEMBL1688911,CHEMBL1694074,1076934,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,47.0,nM,IC50,,56092,65,PROTEIN,SINGLE PROTEIN,9,Fc1ccc(Oc2ccc3C(=CC(=O)Oc3c2)Cn4ccnc4)cc1F
3132,CHEMBL1688912,CHEMBL1694074,1076935,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,105.0,nM,IC50,,56092,65,PROTEIN,SINGLE PROTEIN,9,O=C1Oc2cc(Nc3ccccc3)ccc2C(=C1)Cn4ccnc4
3133,CHEMBL1688913,CHEMBL1694074,1076936,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,3750.0,nM,IC50,,56092,65,PROTEIN,SINGLE PROTEIN,9,Oc1ccc2C(=CC(=O)Oc2c1)Cn3ccnc3
3134,CHEMBL225472,CHEMBL1694074,374165,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,280.0,nM,IC50,,56092,65,PROTEIN,SINGLE PROTEIN,9,COc1ccc2C(=CC(=O)Oc2c1)Cn3ccnc3
3135,CHEMBL1688914,CHEMBL1694074,1076938,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,455.0,nM,IC50,,56092,65,PROTEIN,SINGLE PROTEIN,9,COc1ccc2C(=CC(=O)Oc2c1)C(c3ccccc3)n4ccnc4
3136,CHEMBL1688915,CHEMBL1694074,1076939,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,67.0,nM,IC50,,56092,65,PROTEIN,SINGLE PROTEIN,9,O=C1Oc2cc(Oc3ccccc3)ccc2C(=C1)C(c4ccccc4)n5ccnc5
3137,CHEMBL1688916,CHEMBL1694074,1076940,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,317.0,nM,IC50,,56092,65,PROTEIN,SINGLE PROTEIN,9,Fc1ccc(Oc2ccc3C(=CC(=O)Oc3c2)C(c4ccccc4)n5ccnc5)cc1F
